t;u;theta_1
121596.07;336.36;-5906.71
121610.37;395.01;-5939.17
121624.67;387.18;-5939.17
121638.97;314.76;-5939.17
121653.28;190.34;-5906.71
121667.58;34.85;-5841.80
121681.86;-125.69;-5841.80
121696.17;-265.50;-5874.26
121710.46;-361.80;-5906.71
121724.77;-399.73;-5906.71
121739.07;-373.53;-5906.71
121753.35;-288.10;-5906.71
121767.66;-157.21;-5939.17
121781.96;-1.96;-5971.62
121796.27;153.15;-6004.08
121810.56;283.87;-5971.62
121824.86;370.54;-5971.62
121839.16;399.99;-5971.62
121853.46;368.21;-5971.62
121867.77;280.56;-5971.62
121882.07;150.73;-5939.17
121896.36;-1.17;-5906.71
121910.67;-152.67;-5906.71
121924.97;-281.02;-5939.17
121939.28;-367.59;-5939.17
121953.57;-399.92;-5939.17
121967.87;-373.79;-5939.17
121982.17;-293.51;-5971.62
121996.46;-171.07;-5971.62
122010.76;-24.42;-6036.53
122025.07;125.41;-6068.99
122039.35;256.93;-6068.99
122053.67;351.90;-6036.53
122067.96;397.19;-6068.99
122082.27;386.85;-6101.44
122096.56;322.89;-6068.99
122110.85;214.50;-6068.99
122125.17;76.85;-6036.53
122139.46;-70.83;-6036.53
122153.76;-208.61;-6068.99
122168.07;-317.82;-6133.89
122182.36;-383.95;-6133.89
122196.67;-398.61;-6133.89
122210.97;-360.19;-6166.35
122225.27;-274.24;-6198.80
122239.57;-152.47;-6231.26
122253.87;-10.94;-6263.71
122268.17;131.51;-6361.08
122282.47;256.68;-6361.08
122296.77;348.44;-6328.62
122311.07;395.28;-6361.08
122325.37;391.63;-6361.08
122339.67;338.34;-6361.08
122353.96;242.63;-6361.08
122368.27;116.56;-6296.17
122382.57;-23.72;-6296.17
122396.88;-160.73;-6328.62
122411.17;-277.42;-6361.08
122425.46;-359.78;-6361.08
122439.77;-397.97;-6361.08
122454.06;-387.65;-6361.08
122468.36;-330.43;-6425.98
122482.67;-233.55;-6458.44
122496.96;-108.88;-6490.89
122511.25;28.25;-6555.80
122525.56;161.90;-6555.80
122539.87;276.10;-6555.80
122554.17;357.54;-6555.80
122568.46;397.03;-6588.26
122582.76;390.30;-6588.26
122597.05;338.52;-6588.26
122611.35;247.85;-6555.80
122625.65;129.07;-6523.35
122639.95;-4.08;-6490.89
122654.25;-136.58;-6523.35
122668.53;-253.19;-6555.80
122682.84;-341.24;-6555.80
122697.13;-390.90;-6555.80
122711.43;-397.06;-6588.26
122725.75;-359.26;-6620.71
122740.03;-282.05;-6685.62
122754.33;-174.11;-6718.08
122768.63;-47.47;-6782.98
122782.92;83.99;-6847.89
122797.23;206.16;-6847.89
122811.54;305.97;-6815.44
122825.84;372.68;-6847.89
122840.14;399.61;-6880.35
122854.43;384.16;-6847.89
122868.75;328.18;-6815.44
122883.05;237.91;-6782.98
122897.35;123.10;-6750.53
122911.65;-4.32;-6685.62
122925.95;-130.90;-6685.62
122940.25;-243.81;-6685.62
122954.56;-331.49;-6685.62
122968.86;-385.15;-6653.17
122983.15;-399.57;-6653.17
122997.46;-373.61;-6653.17
123011.75;-310.17;-6685.62
123026.06;-215.81;-6685.62
123040.35;-100.27;-6718.08
123054.65;25.07;-6782.98
123068.96;147.65;-6782.98
123083.26;255.46;-6750.53
123097.55;337.96;-6750.53
123111.85;387.44;-6782.98
123126.16;399.25;-6782.98
123140.46;372.51;-6750.53
123154.78;310.04;-6750.53
123169.07;218.15;-6685.62
123183.37;105.68;-6653.17
123197.67;-16.58;-6588.26
123211.96;-136.88;-6620.71
123226.28;-244.29;-6620.71
123240.57;-328.48;-6620.71
123254.88;-382.00;-6588.26
123269.18;-400.00;-6588.26
123283.48;-381.07;-6620.71
123297.78;-327.18;-6653.17
123312.08;-243.58;-6685.62
123326.38;-138.00;-6750.53
123340.68;-20.07;-6815.44
123354.99;99.39;-6880.35
123369.28;209.53;-6880.35
123383.58;300.87;-6847.89
123397.89;365.21;-6880.35
123412.19;397.05;-6880.35
123426.49;393.80;-6880.35
123440.78;356.02;-6847.89
123455.08;287.16;-6782.98
123469.39;193.42;-6750.53
123483.68;83.21;-6653.17
123497.99;-34.04;-6588.26
123512.28;-148.12;-6588.26
123526.58;-249.21;-6620.71
123540.89;-328.91;-6588.26
123555.19;-380.54;-6555.80
123569.50;-399.91;-6555.80
123583.79;-385.61;-6588.26
123598.09;-339.08;-6620.71
123612.38;-264.40;-6685.62
123626.68;-167.85;-6718.08
123640.99;-57.63;-6750.53
123655.28;57.01;-6847.89
123669.58;166.84;-6847.89
123683.89;262.81;-6815.44
123698.18;337.17;-6847.89
123712.48;384.13;-6880.35
123726.78;400.00;-6880.35
123741.08;383.73;-6847.89
123755.39;336.79;-6815.44
123769.70;263.12;-6750.53
123783.99;168.83;-6685.62
123798.30;61.25;-6620.71
123812.59;-50.74;-6555.80
123826.89;-158.67;-6555.80
123841.20;-254.00;-6555.80
123855.50;-329.40;-6555.80
123869.78;-379.10;-6523.35
123884.09;-399.57;-6555.80
123898.38;-389.35;-6555.80
123912.68;-349.40;-6620.71
123926.99;-282.91;-6653.17
123941.29;-195.11;-6718.08
123955.58;-92.81;-6782.98
123969.89;16.26;-6880.35
123984.19;123.97;-6880.35
123998.48;222.09;-6847.89
124012.78;303.65;-6880.35
124027.09;362.58;-6912.80
124041.39;394.65;-6912.80
124055.69;397.67;-6880.35
124069.98;371.66;-6847.89
124084.28;318.61;-6782.98
124098.58;242.59;-6750.53
124112.88;149.22;-6653.17
124127.18;45.22;-6588.26
124141.48;-61.81;-6523.35
124155.78;-164.24;-6523.35
124170.09;-254.77;-6523.35
124184.40;-327.07;-6490.89
124198.68;-376.08;-6425.98
124212.99;-398.66;-6425.98
124227.29;-393.28;-6425.98
124241.59;-360.51;-6458.44
124255.89;-302.73;-6490.89
124270.19;-224.10;-6523.35
124284.49;-130.25;-6588.26
124298.78;-27.66;-6620.71
124313.08;76.72;-6685.62
124327.39;175.69;-6653.17
124341.67;262.47;-6653.17
124355.99;331.40;-6653.17
124370.28;377.85;-6685.62
124384.59;398.88;-6653.17
124398.89;393.21;-6620.71
124413.19;361.38;-6588.26
124427.49;305.63;-6555.80
124441.79;229.77;-6490.89
124456.09;138.99;-6393.53
124470.39;39.18;-6328.62
124484.70;-62.99;-6263.71
124499.00;-160.87;-6263.71
124513.30;-248.15;-6263.71
124527.60;-319.21;-6198.80
124541.89;-369.54;-6166.35
124556.20;-396.15;-6166.35
124570.50;-397.39;-6166.35
124584.80;-373.33;-6166.35
124599.10;-325.67;-6198.80
124613.41;-257.49;-6231.26
124627.71;-173.22;-6296.17
124642.01;-78.22;-6361.08
124656.31;21.42;-6425.98
124670.60;119.55;-6393.53
124684.91;210.16;-6361.08
124699.21;287.56;-6425.98
124713.50;347.11;-6425.98
124727.80;385.32;-6425.98
124742.10;399.89;-6425.98
124756.41;390.06;-6361.08
124770.71;356.57;-6296.17
124785.02;301.57;-6263.71
124799.32;228.49;-6166.35
124813.61;141.99;-6101.44
124827.92;47.00;-6036.53
124842.22;-50.64;-5971.62
124856.53;-145.07;-5939.17
124870.83;-230.76;-5939.17
124885.14;-302.70;-5906.71
124899.42;-356.63;-5841.80
124913.72;-389.70;-5841.80
124928.01;-399.96;-5841.80
124942.32;-386.97;-5874.26
124956.62;-351.58;-5906.71
124970.92;-295.94;-5971.62
124985.22;-223.45;-6004.08
124999.52;-138.28;-6101.44
125013.82;-45.36;-6166.35
125028.13;50.08;-6231.26
125042.42;142.42;-6231.26
125056.72;226.56;-6231.26
125071.02;297.79;-6296.17
125085.33;352.28;-6328.62
125099.63;386.90;-6296.17
125113.92;399.92;-6296.17
125128.24;390.70;-6296.17
125142.52;359.93;-6263.71
125156.83;309.30;-6198.80
125171.13;241.79;-6166.35
125185.41;161.25;-6101.44
125199.72;71.94;-6036.53
125214.03;-21.15;-5971.62
125228.34;-112.91;-5939.17
125242.64;-198.44;-5971.62
125256.93;-273.06;-5939.17
125271.23;-332.95;-5874.26
125285.54;-374.97;-5874.26
125299.84;-396.91;-5906.71
125314.15;-397.73;-5906.71
125328.45;-377.50;-5939.17
125342.75;-337.41;-5971.62
125357.03;-279.72;-6036.53
125371.34;-207.33;-6101.44
125385.64;-124.36;-6198.80
125399.95;-34.92;-6231.26
125414.25;56.05;-6361.08
125428.56;144.11;-6361.08
125442.86;224.47;-6361.08
125457.16;293.21;-6393.53
125471.46;346.82;-6425.98
125485.75;382.67;-6425.98
125500.07;399.04;-6425.98
125514.36;395.14;-6393.53
125528.66;371.30;-6361.08
125542.96;328.84;-6296.17
125557.25;269.95;-6263.71
125571.55;197.67;-6166.35
125585.85;115.69;-6101.44
125600.16;27.95;-6036.53
125614.46;-60.89;-5939.17
125628.75;-146.54;-5906.71
125643.06;-225.00;-5906.71
125657.37;-292.29;-5874.26
125671.67;-345.10;-5841.80
125685.96;-381.04;-5841.80
125700.28;-398.44;-5841.80
125714.57;-396.52;-5841.80
125728.87;-375.49;-5906.71
125743.17;-336.46;-5939.17
125757.48;-281.29;-6004.08
125771.78;-212.86;-6068.99
125786.07;-134.35;-6166.35
125800.37;-49.66;-6231.26
125814.67;37.28;-6296.17
125828.96;122.31;-6361.08
125843.28;201.55;-6361.08
125857.58;271.13;-6393.53
125871.89;328.01;-6458.44
125886.19;369.46;-6458.44
125900.47;393.69;-6458.44
125914.78;399.71;-6425.98
125929.08;387.29;-6393.53
125943.38;357.09;-6328.62
125957.67;310.59;-6296.17
125971.97;249.99;-6198.80
125986.27;178.05;-6101.44
126000.57;98.21;-6036.53
126014.88;13.91;-5939.17
126029.17;-70.76;-5841.80
126043.49;-152.22;-5841.80
126057.78;-226.62;-5841.80
126072.09;-290.81;-5809.35
126086.39;-341.94;-5744.44
126100.68;-377.82;-5711.99
126115.00;-396.95;-5711.99
126129.28;-398.50;-5711.99
126143.57;-382.55;-5744.44
126157.87;-349.84;-5776.90
126172.17;-301.91;-5841.80
126186.48;-240.81;-5906.71
126200.78;-169.42;-5971.62
126215.07;-90.73;-6036.53
126229.37;-8.32;-6133.89
126243.67;74.33;-6198.80
126257.98;153.78;-6198.80
126272.28;226.41;-6198.80
126286.60;289.36;-6263.71
126300.89;339.83;-6328.62
126315.19;375.83;-6296.17
126329.49;395.88;-6296.17
126343.78;399.23;-6296.17
126358.10;385.79;-6296.17
126372.39;356.19;-6231.26
126386.67;311.85;-6198.80
126400.97;254.55;-6133.89
126415.28;186.68;-6068.99
126429.58;111.27;-6004.08
126443.88;31.35;-5906.71
126458.17;-49.71;-5841.80
126472.48;-128.61;-5841.80
126486.78;-202.15;-5841.80
126501.07;-267.32;-5809.35
126515.39;-321.62;-5744.44
126529.68;-362.71;-5744.44
126544.00;-389.13;-5744.44
126558.28;-399.78;-5776.90
126572.59;-394.37;-5809.35
126586.89;-373.18;-5874.26
126601.18;-337.12;-5906.71
126615.48;-287.68;-5971.62
126629.79;-226.84;-6068.99
126644.07;-157.22;-6166.35
126658.39;-81.39;-6231.26
126672.69;-2.49;-6296.17
126686.99;76.35;-6425.98
126701.28;152.10;-6425.98
126715.60;221.88;-6425.98
126729.88;282.78;-6523.35
126744.19;332.78;-6588.26
126758.49;369.75;-6588.26
126772.80;392.46;-6588.26
126787.10;400.00;-6588.26
126801.39;392.20;-6555.80
126815.69;369.43;-6523.35
126829.99;332.60;-6490.89
126844.28;283.20;-6425.98
126858.58;223.16;-6361.08
126872.89;154.65;-6296.17
126887.20;80.52;-6198.80
126901.50;3.42;-6101.44
126915.81;-73.70;-6036.53
126930.10;-147.96;-6036.53
126944.42;-216.61;-6036.53
126958.70;-277.02;-5971.62
126973.01;-327.19;-5906.71
126987.31;-365.15;-5906.71
127001.60;-389.61;-5906.71
127015.90;-399.73;-5906.71
127030.20;-395.20;-5939.17
127044.50;-376.26;-5971.62
127058.79;-343.62;-6036.53
127073.09;-298.57;-6101.44
127087.39;-242.79;-6166.35
127101.69;-178.27;-6231.26
127116.00;-107.41;-6361.08
127130.30;-32.80;-6425.98
127144.60;42.84;-6490.89
127158.89;116.86;-6523.35
127173.19;186.61;-6555.80
127187.49;249.63;-6653.17
127201.78;303.77;-6685.62
127216.10;347.10;-6685.62
127230.38;378.10;-6685.62
127244.67;395.81;-6685.62
127258.99;399.64;-6620.71
127273.28;389.50;-6555.80
127287.59;365.81;-6523.35
127301.89;329.42;-6425.98
127316.18;281.71;-6328.62
127330.48;224.33;-6263.71
127344.78;159.28;-6166.35
127359.09;88.79;-6036.53
127373.39;15.42;-5939.17
127387.68;-58.36;-5841.80
127401.98;-130.11;-5809.35
127416.28;-197.28;-5809.35
127430.57;-257.69;-5744.44
127444.87;-309.32;-5647.08
127459.18;-350.50;-5647.08
127473.48;-379.79;-5647.08
127487.77;-396.29;-5647.08
127502.08;-399.56;-5647.08
127516.38;-389.49;-5711.99
127530.67;-366.47;-5776.90
127544.97;-331.35;-5841.80
127559.27;-285.32;-5906.71
127573.58;-229.86;-5971.62
127587.88;-166.99;-6036.53
127602.17;-98.68;-6166.35
127616.47;-27.29;-6263.71
127630.77;44.94;-6361.08
127645.07;115.58;-6393.53
127659.36;182.38;-6393.53
127673.67;243.28;-6490.89
127687.98;296.14;-6555.80
127702.29;339.46;-6555.80
127716.59;371.76;-6555.80
127730.87;392.10;-6555.80
127745.18;399.92;-6555.80
127759.48;394.97;-6523.35
127773.79;377.45;-6458.44
127788.09;348.00;-6393.53
127802.39;307.59;-6361.08
127816.70;257.48;-6263.71
127830.98;199.44;-6166.35
127845.29;135.13;-6101.44
127859.59;66.68;-6004.08
127873.89;-3.71;-5906.71
127888.20;-74.01;-5841.80
127902.50;-141.80;-5841.80
127916.80;-205.14;-5809.35
127931.10;-262.06;-5711.99
127945.41;-310.88;-5711.99
127959.71;-350.04;-5711.99
127974.00;-378.42;-5711.99
127988.30;-395.21;-5711.99
128002.60;-399.92;-5744.44
128016.91;-392.46;-5776.90
128031.21;-373.10;-5841.80
128045.50;-342.49;-5906.71
128059.82;-301.53;-5971.62
128074.11;-251.60;-6068.99
128088.41;-194.19;-6166.35
128102.71;-131.03;-6231.26
128117.01;-64.00;-6328.62
128131.31;4.82;-6458.44
128145.62;73.49;-6490.89
128159.92;139.81;-6523.35
128174.20;201.82;-6620.71
128188.51;257.98;-6685.62
128202.79;306.36;-6685.62
128217.10;345.79;-6685.62
128231.40;374.99;-6685.62
128245.70;393.21;-6685.62
128260.00;399.96;-6620.71
128274.29;395.10;-6555.80
128288.59;378.78;-6490.89
128302.89;351.55;-6393.53
128317.21;314.16;-6296.17
128331.50;267.85;-6231.26
128345.80;213.90;-6101.44
128360.10;153.90;-6004.08
128374.39;89.60;-5874.26
128388.71;22.72;-5776.90
128403.00;-44.62;-5647.08
128417.30;-110.67;-5582.17
128431.60;-173.46;-5582.17
128445.89;-231.28;-5517.26
128460.21;-282.60;-5387.44
128474.50;-325.86;-5387.44
128488.80;-359.95;-5387.44
128503.10;-383.96;-5387.44
128517.40;-397.26;-5387.44
128531.71;-399.50;-5387.44
128546.01;-390.66;-5452.35
128560.31;-371.05;-5517.26
128574.60;-341.23;-5582.17
128588.90;-302.06;-5679.53
128603.21;-254.60;-5776.90
128617.51;-200.28;-5874.26
128631.81;-140.57;-5971.62
128646.12;-77.00;-6068.99
128660.42;-11.52;-6198.80
128674.71;54.25;-6296.17
128689.00;118.33;-6361.08
128703.31;179.33;-6361.08
128717.61;235.34;-6458.44
128731.92;285.03;-6555.80
128746.21;326.94;-6555.80
128760.50;360.10;-6588.26
128774.80;383.62;-6588.26
128789.11;396.94;-6588.26
128803.41;399.69;-6555.80
128817.71;391.88;-6523.35
128831.99;373.74;-6458.44
128846.30;345.75;-6393.53
128860.60;308.74;-6328.62
128874.89;263.68;-6231.26
128889.19;211.80;-6133.89
128903.50;154.37;-6036.53
128917.81;93.07;-5971.62
128932.10;29.42;-5841.80
128946.40;-34.95;-5711.99
128960.70;-98.30;-5679.53
128975.00;-159.05;-5679.53
128989.31;-215.71;-5614.62
129003.59;-266.62;-5549.71
129017.90;-310.79;-5517.26
129032.20;-346.91;-5517.26
129046.50;-374.17;-5517.26
129060.79;-391.88;-5517.26
129075.07;-399.63;-5517.26
129089.39;-397.28;-5582.17
129103.68;-384.92;-5647.08
129118.00;-362.85;-5711.99
129132.30;-331.71;-5776.90
129146.60;-292.27;-5906.71
129160.89;-245.62;-5971.62
129175.19;-192.88;-6036.53
129189.50;-135.33;-6166.35
129203.80;-74.57;-6296.17
129218.10;-12.03;-6425.98
129232.39;50.73;-6490.89
129246.71;112.26;-6555.80
129260.99;170.82;-6620.71
129275.28;225.19;-6685.62
129289.60;274.03;-6782.98
129303.89;316.06;-6815.44
129318.21;350.39;-6815.44
129332.51;376.11;-6815.44
129346.81;392.68;-6815.44
129361.12;399.74;-6782.98
129375.42;397.14;-6750.53
129389.73;384.95;-6685.62
129404.03;363.53;-6620.71
129418.32;333.44;-6523.35
129432.62;295.37;-6425.98
129446.92;250.33;-6328.62
129461.23;199.30;-6231.26
129475.53;143.66;-6133.89
129489.84;84.61;-6004.08
129504.14;23.69;-5874.26
129518.43;-37.71;-5776.90
129532.73;-98.16;-5744.44
129547.03;-156.23;-5679.53
129561.35;-210.66;-5582.17
129575.64;-260.01;-5517.26
129589.96;-303.30;-5484.81
129604.25;-339.43;-5452.35
129618.53;-367.62;-5452.35
129632.85;-387.30;-5452.35
129647.14;-397.98;-5452.35
129661.46;-399.47;-5517.26
129675.75;-391.75;-5582.17
129690.07;-375.02;-5647.08
129704.36;-349.74;-5711.99
129718.66;-316.48;-5841.80
129732.96;-276.05;-5939.17
129747.25;-229.36;-6036.53
129761.56;-177.53;-6133.89
129775.85;-121.74;-6263.71
129790.15;-63.27;-6393.53
129804.46;-3.35;-6490.89
129818.76;56.51;-6620.71
129833.06;115.03;-6685.62
129847.37;170.98;-6718.08
129861.67;222.97;-6815.44
129875.96;269.95;-6912.80
129890.26;310.85;-6912.80
129904.57;344.84;-6945.26
129918.87;371.10;-6945.26
129933.18;389.15;-6912.80
129947.48;398.56;-6847.89
129961.76;399.20;-6782.98
129976.08;391.05;-6718.08
129990.38;374.35;-6620.71
130004.67;349.47;-6523.35
130018.99;316.97;-6425.98
130033.28;277.61;-6296.17
130047.58;232.27;-6198.80
130061.88;181.96;-6068.99
130076.17;127.75;-5939.17
130090.47;70.85;-5809.35
130104.78;12.41;-5647.08
130119.08;-46.16;-5517.26
130133.38;-103.72;-5452.35
130147.67;-158.95;-5419.90
130161.97;-210.73;-5322.53
130176.28;-258.03;-5192.72
130190.59;-299.72;-5127.81
130204.89;-335.01;-5127.81
130219.18;-363.18;-5127.81
130233.50;-383.66;-5127.81
130247.81;-396.01;-5160.26
130262.10;-400.00;-5225.17
130276.40;-395.59;-5290.08
130290.70;-382.89;-5354.99
130305.00;-362.20;-5452.35
130319.29;-333.99;-5549.71
130333.59;-298.85;-5679.53
130347.89;-257.55;-5776.90
130362.18;-210.93;-5906.71
130376.50;-159.97;-6036.53
130390.79;-105.78;-6166.35
130405.10;-49.50;-6296.17
130419.41;7.82;-6458.44
130433.71;64.85;-6490.89
130448.00;120.47;-6555.80
130462.30;173.59;-6718.08
130476.60;223.11;-6815.44
130490.91;268.11;-6847.89
130505.21;307.55;-6880.35
130519.52;340.77;-6912.80
130533.82;367.02;-6912.80
130548.13;385.86;-6880.35
130562.42;396.89;-6815.44
130576.72;399.94;-6782.98
130591.02;394.97;-6718.08
130605.32;382.11;-6620.71
130619.62;361.64;-6555.80
130633.93;333.95;-6458.44
130648.23;299.69;-6328.62
130662.54;259.47;-6231.26
130676.84;214.20;-6101.44
130691.14;164.75;-5971.62
130705.43;112.06;-5841.80
130719.73;57.26;-5711.99
130734.03;1.41;-5582.17
130748.32;-54.42;-5419.90
130762.62;-109.14;-5354.99
130776.92;-161.70;-5354.99
130791.21;-211.03;-5257.62
130805.53;-256.26;-5127.81
130819.83;-296.42;-5095.35
130834.13;-330.80;-5095.35
130848.42;-358.77;-5095.35
130862.74;-379.82;-5095.35
130877.03;-393.52;-5127.81
130891.33;-399.65;-5192.72
130905.63;-398.13;-5290.08
130919.92;-388.99;-5354.99
130934.24;-372.43;-5452.35
130948.52;-348.85;-5582.17
130962.83;-318.60;-5679.53
130977.13;-282.38;-5776.90
130991.41;-240.88;-5939.17
131005.72;-194.79;-6068.99
131020.02;-145.14;-6198.80
131034.34;-92.73;-6361.08
131048.62;-38.79;-6490.89
131062.93;15.98;-6620.71
131077.20;70.28;-6718.08
131091.50;123.25;-6782.98
131105.81;173.94;-6945.26
131120.12;221.28;-7010.17
131134.43;264.53;-7075.07
131148.73;302.79;-7139.98
131163.04;335.46;-7139.98
131177.32;361.83;-7139.98
131191.64;381.59;-7139.98
131205.93;394.30;-7107.53
131220.23;399.77;-7042.62
131234.54;397.93;-7010.17
131248.82;388.84;-6912.80
131263.12;372.68;-6815.44
131277.42;349.76;-6750.53
131291.71;320.53;-6620.71
131306.03;285.47;-6490.89
131320.32;245.34;-6393.53
131334.62;200.79;-6263.71
131348.93;152.68;-6101.44
131363.23;101.87;-5971.62
131377.54;49.27;-5841.80
131391.82;-4.08;-5711.99
131406.14;-57.41;-5614.62
131420.43;-109.59;-5582.17
131434.73;-159.77;-5484.81
131449.04;-207.15;-5354.99
131463.34;-250.72;-5290.08
131477.65;-289.88;-5290.08
131491.93;-323.82;-5257.62
131506.25;-352.07;-5257.62
131520.54;-374.09;-5257.62
131534.84;-389.52;-5257.62
131549.15;-398.12;-5322.53
131563.45;-399.75;-5387.44
131577.76;-394.41;-5452.35
131592.04;-382.23;-5549.71
131606.34;-363.41;-5647.08
131620.65;-338.29;-5744.44
131634.95;-307.36;-5841.80
131649.25;-271.16;-5971.62
131663.54;-230.32;-6101.44
131677.84;-185.56;-6231.26
131692.15;-137.60;-6361.08
131706.45;-87.39;-6490.89
131720.75;-35.69;-6653.17
131735.04;16.52;-6782.98
131749.35;68.48;-6847.89
131763.65;119.15;-6912.80
131777.95;167.75;-7010.17
131792.25;213.48;-7139.98
131806.54;255.53;-7139.98
131820.84;293.28;-7172.44
131835.14;326.01;-7204.89
131849.43;353.25;-7204.89
131863.75;374.55;-7172.44
131878.04;389.54;-7139.98
131892.35;398.01;-7075.07
131906.64;399.83;-7010.17
131920.95;394.98;-6912.80
131935.23;383.60;-6815.44
131949.54;365.86;-6718.08
131963.85;342.05;-6620.71
131978.15;312.63;-6490.89
131992.46;278.05;-6361.08
132006.76;238.96;-6198.80
132021.06;195.99;-6036.53
132035.37;149.78;-5906.71
132049.67;101.23;-5776.90
132063.98;51.00;-5614.62
132078.28;0.06;-5452.35
132092.57;-50.84;-5290.08
132106.87;-100.90;-5225.17
132121.17;-149.24;-5160.26
132135.46;-195.13;-5062.90
132149.76;-237.82;-4900.62
132164.07;-276.69;-4868.17
132178.37;-311.02;-4868.17
132192.68;-340.36;-4835.72
132206.98;-364.17;-4803.26
132221.28;-382.14;-4835.72
132235.57;-394.00;-4868.17
132249.87;-399.55;-4965.53
132264.18;-398.75;-4997.99
132278.48;-391.61;-5062.90
132292.78;-378.27;-5192.72
132307.09;-358.93;-5322.53
132321.39;-333.97;-5419.90
132335.70;-303.72;-5549.71
132349.98;-268.81;-5679.53
132364.29;-229.62;-5841.80
132378.59;-186.91;-5971.62
132392.90;-141.29;-6101.44
132407.20;-93.53;-6263.71
132421.50;-44.35;-6425.98
132435.79;5.46;-6555.80
132450.09;55.14;-6653.17
132464.39;103.96;-6750.53
132478.70;151.12;-6912.80
132493.00;195.91;-7010.17
132507.31;237.63;-7075.07
132521.59;275.60;-7139.98
132535.90;309.37;-7139.98
132550.18;338.29;-7172.44
132564.48;362.06;-7172.44
132578.79;380.28;-7139.98
132593.07;392.66;-7075.07
132607.39;399.07;-7010.17
132621.68;399.40;-6945.26
132635.98;393.67;-6847.89
132650.28;381.99;-6750.53
132664.57;364.54;-6653.17
132678.89;341.60;-6523.35
132693.18;313.53;-6393.53
132707.48;280.79;-6263.71
132721.79;243.82;-6101.44
132736.09;203.29;-5971.62
132750.39;159.74;-5809.35
132764.68;113.86;-5679.53
132778.98;66.32;-5517.26
132793.29;17.81;-5322.53
132807.59;-30.90;-5192.72
132821.90;-79.16;-5127.81
132836.18;-126.08;-5062.90
132850.50;-171.23;-4933.08
132864.79;-213.75;-4803.26
132879.07;-253.06;-4738.35
132893.39;-288.71;-4705.90
132907.68;-320.03;-4673.44
132922.00;-346.68;-4673.44
132936.29;-368.21;-4673.44
132950.59;-384.36;-4705.90
132964.89;-394.89;-4770.81
132979.18;-399.69;-4835.72
132993.50;-398.68;-4900.62
133007.78;-391.91;-4997.99
133022.09;-379.46;-5062.90
133036.39;-361.57;-5192.72
133050.67;-338.52;-5322.53
133064.98;-310.56;-5452.35
133079.26;-278.23;-5582.17
133093.57;-241.88;-5744.44
133107.87;-202.14;-5906.71
133122.17;-159.55;-6036.53
133136.48;-114.67;-6198.80
133150.78;-68.26;-6361.08
133165.09;-20.86;-6523.35
133179.39;26.73;-6685.62
133193.68;73.90;-6782.98
133208.00;119.99;-6880.35
133222.28;164.33;-7042.62
133236.59;206.39;-7172.44
133250.89;245.47;-7204.89
133265.20;281.11;-7269.80
133279.48;312.70;-7334.71
133293.78;339.95;-7334.71
133308.07;362.43;-7334.71
133322.37;379.83;-7334.71
133336.68;391.96;-7302.26
133350.98;398.62;-7237.35
133365.29;399.76;-7204.89
133379.59;395.36;-7139.98
133393.89;385.51;-7042.62
133408.18;370.36;-6977.71
133422.48;350.11;-6847.89
133436.78;325.08;-6750.53
133451.07;295.63;-6620.71
133465.37;262.16;-6490.89
133479.68;225.08;-6361.08
133493.98;185.01;-6231.26
133508.28;142.46;-6068.99
133522.57;97.98;-5939.17
133536.89;52.21;-5776.90
133551.18;5.77;-5614.62
133565.48;-40.68;-5452.35
133579.78;-86.54;-5387.44
133594.07;-131.19;-5322.53
133608.40;-174.10;-5225.17
133622.68;-214.55;-5062.90
133636.98;-252.12;-5030.44
133651.28;-286.29;-4997.99
133665.57;-316.59;-4965.53
133679.89;-342.69;-4965.53
133694.18;-364.17;-4965.53
133708.50;-380.81;-4997.99
133722.79;-392.35;-5030.44
133737.07;-398.70;-5095.35
133751.39;-399.76;-5192.72
133765.67;-395.56;-5257.62
133779.98;-386.13;-5354.99
133794.28;-371.64;-5484.81
133808.57;-352.28;-5582.17
133822.87;-328.31;-5711.99
133837.17;-300.07;-5841.80
133851.48;-267.90;-6004.08
133865.78;-232.29;-6133.89
133880.06;-193.75;-6296.17
133894.37;-152.61;-6458.44
133908.67;-109.58;-6620.71
133922.98;-65.11;-6782.98
133937.28;-19.89;-6945.26
133951.57;25.58;-7107.53
133965.87;70.65;-7204.89
133980.15;114.72;-7269.80
133994.46;157.39;-7432.07
134008.78;197.94;-7561.89
134023.09;235.98;-7594.35
134037.37;270.90;-7659.25
134051.67;302.36;-7724.16
134065.98;329.97;-7724.16
134080.28;353.32;-7724.16
134094.57;372.17;-7724.16
134108.87;386.29;-7724.16
134123.17;395.51;-7659.25
134137.48;399.72;-7594.35
134151.78;398.88;-7561.89
134166.09;393.01;-7464.53
134180.37;382.21;-7367.16
134194.68;366.60;-7269.80
134208.96;346.46;-7172.44
134223.26;321.96;-7042.62
134237.57;293.45;-6880.35
134251.85;261.35;-6750.53
134266.17;225.95;-6620.71
134280.45;187.87;-6458.44
134294.75;147.42;-6296.17
134309.06;105.17;-6166.35
134323.35;61.65;-5971.62
134337.67;17.40;-5809.35
134351.96;-27.02;-5647.08
134366.28;-71.06;-5582.17
134380.57;-114.21;-5517.26
134394.87;-155.89;-5354.99
134409.18;-195.68;-5192.72
134423.50;-232.98;-5160.26
134437.81;-267.47;-5127.81
134452.09;-298.57;-5095.35
134466.40;-326.09;-5062.90
134480.68;-349.58;-5062.90
