t;u;theta_1
225714.81;-376.24;-174345.40
225719.81;-370.41;-174897.14
225724.84;-363.95;-175448.87
225729.84;-356.91;-176033.04
225734.85;-349.25;-176584.76
225739.89;-341.02;-177136.48
225744.90;-332.22;-177720.67
225749.90;-322.93;-178272.40
225754.90;-313.07;-178824.12
225759.95;-302.65;-179408.31
225764.96;-291.75;-179960.03
225769.96;-280.40;-180511.76
225774.98;-268.58;-181095.95
225780.01;-256.26;-181647.67
225785.01;-243.58;-182199.39
225790.03;-230.50;-182783.56
225795.04;-217.01;-183335.29
225800.04;-203.23;-183887.03
225805.06;-189.05;-184471.20
225810.09;-174.55;-185022.93
225815.09;-159.81;-185574.65
225820.10;-144.77;-186158.84
225825.14;-129.49;-186710.56
225830.14;-114.04;-187262.29
225835.14;-98.39;-187846.48
225840.17;-82.55;-188398.18
225845.20;-66.53;-188949.92
225850.20;-50.48;-189534.10
225855.20;-34.40;-190085.82
225860.21;-18.22;-190637.56
225865.23;-1.98;-191189.28
225870.25;14.28;-191773.46
225875.26;30.46;-192227.82
225880.26;46.59;-192519.90
225885.28;62.69;-192649.73
225890.29;78.64;-192649.73
225895.32;94.55;-192519.90
225900.32;110.21;-192325.18
225905.32;125.64;-192098.00
225910.35;140.96;-191773.46
225915.37;156.04;-191416.46
225920.37;170.82;-191059.46
225925.39;185.32;-190637.56
225930.40;199.54;-190183.20
225935.40;213.41;-189728.82
225940.43;227.00;-189274.45
225945.45;240.13;-188755.18
225950.46;252.92;-188268.39
225955.46;265.24;-187781.57
225960.50;277.14;-187262.29
225965.51;288.60;-186743.01
225970.51;299.56;-186223.75
225975.53;310.03;-185704.46
225980.53;320.00;-185152.73
225985.54;329.46;-184601.03
225990.56;338.39;-184081.75
225995.59;346.76;-183530.03
226000.59;354.53;-182978.29
226005.60;361.74;-182459.03
226010.64;368.36;-181907.29
226015.64;374.35;-181355.57
226020.65;379.75;-180803.84
226025.67;384.51;-180252.14
226030.68;388.66;-179732.84
226035.68;392.16;-179181.12
226040.70;395.03;-178629.40
226045.71;397.25;-178077.68
226050.73;398.82;-177525.95
226055.73;399.73;-176974.23
226060.75;400.00;-176422.50
226065.76;399.61;-175870.76
226070.76;398.57;-175319.04
226075.81;396.87;-174767.31
226080.81;394.54;-174215.59
226085.82;391.55;-173663.85
226090.82;387.93;-173112.15
226095.87;383.65;-172560.40
226100.87;378.78;-172008.68
226105.87;373.28;-171489.42
226110.90;367.17;-170905.25
226115.90;360.49;-170385.95
226120.92;353.19;-169801.78
226125.95;345.30;-169282.51
226130.95;336.89;-168698.32
226135.96;327.90;-168179.06
226140.98;318.38;-167594.87
226146.00;308.37;-167075.60
226151.01;297.82;-166491.42
226156.03;286.78;-165972.15
226161.04;275.32;-165387.96
226166.06;263.38;-164868.71
226171.07;251.01;-164284.53
226176.09;238.31;-163765.26
226181.09;225.18;-163181.07
226186.12;211.60;-162661.79
226191.12;197.77;-162110.07
226196.14;183.62;-161558.34
226201.15;169.12;-161006.62
226206.15;154.40;-160454.89
226211.18;139.38;-159903.17
226216.20;124.14;-159351.45
226221.20;108.74;-158799.73
226226.23;93.16;-158247.98
226231.25;77.41;-157696.28
226236.26;61.52;-157144.54
226241.26;45.57;-156592.81
226246.28;29.56;-156041.09
226251.29;13.45;-155489.35
226256.31;-2.68;-154937.64
226261.32;-18.75;-154483.28
226266.34;-34.84;-154223.62
226271.34;-50.82;-154126.28
226276.37;-66.77;-154126.28
226281.39;-82.56;-154223.62
226286.39;-98.22;-154418.35
226291.39;-113.72;-154678.00
226296.40;-129.03;-154970.09
226301.43;-144.22;-155327.09
226306.43;-159.09;-155716.54
226311.45;-173.70;-156106.00
226316.45;-188.03;-156560.35
226321.48;-202.13;-157014.71
226326.50;-215.82;-157501.54
226331.50;-229.13;-157988.35
226336.51;-242.14;-158507.62
226341.51;-254.72;-159026.90
226346.54;-266.92;-159546.17
226351.56;-278.69;-160065.43
226356.57;-290.01;-160584.71
226361.59;-300.83;-161136.43
226366.62;-311.22;-161688.17
226371.62;-321.04;-162207.42
226376.62;-330.35;-162759.17
226381.65;-339.16;-163310.89
226386.67;-347.38;-163862.60
226391.68;-355.08;-164414.34
226396.71;-362.20;-164966.07
226401.71;-368.71;-165517.81
226406.71;-374.63;-166101.96
226411.76;-379.98;-166653.70
226416.75;-384.67;-167205.42
226421.76;-388.76;-167757.15
226426.75;-392.21;-168308.89
226431.78;-395.05;-168893.06
226436.78;-397.24;-169444.79
226441.79;-398.80;-169996.50
226446.81;-399.72;-170580.68
226451.81;-400.00;-171132.43
226456.82;-399.63;-171684.14
226461.85;-398.62;-172268.32
226466.85;-396.97;-172820.04
226471.87;-394.68;-173371.78
226476.89;-391.76;-173923.50
226481.90;-388.20;-174475.23
226486.92;-384.04;-175059.42
226491.90;-379.27;-175611.12
226496.93;-373.86;-176162.85
226501.93;-367.87;-176747.04
226506.95;-361.28;-177298.76
226511.96;-354.13;-177850.50
226516.96;-346.41;-178434.67
226521.96;-338.13;-178986.40
226526.98;-329.34;-179538.10
226532.01;-319.95;-180122.29
226537.01;-310.10;-180674.04
226542.01;-299.75;-181225.75
226547.04;-288.89;-181809.93
226552.06;-277.57;-182361.65
226557.07;-265.81;-182913.39
226562.09;-253.65;-183497.57
226567.10;-241.06;-184049.29
226572.14;-228.04;-184601.03
226577.14;-214.78;-185185.21
226582.15;-201.09;-185736.92
226587.17;-187.12;-186288.65
226592.17;-172.86;-186872.82
226597.20;-158.27;-187424.56
226602.20;-143.48;-187976.28
226607.20;-128.46;-188560.46
226612.21;-113.24;-189112.20
226617.23;-97.80;-189663.92
226622.25;-82.20;-190248.10
226627.28;-66.47;-190799.82
226632.28;-50.68;-191351.54
226637.28;-34.86;-191935.73
226642.31;-18.84;-192487.45
226647.32;-2.89;-193039.18
226652.32;13.06;-193623.37
226657.34;29.04;-194045.26
226662.35;44.92;-194337.37
226667.37;60.78;-194467.17
226672.39;76.54;-194467.17
226677.40;92.13;-194369.82
226682.40;107.57;-194175.09
226687.42;122.84;-193915.45
226692.42;137.91;-193623.37
226697.45;152.79;-193266.35
226702.45;167.40;-192876.90
226707.45;181.74;-192455.00
226712.48;195.83;-192033.09
226717.48;209.57;-191546.28
226722.50;223.01;-191091.92
226727.51;236.05;-190605.10
226732.53;248.76;-190118.28
226737.54;261.03;-189599.01
226742.56;272.92;-189079.75
226747.57;284.34;-188560.46
226752.57;295.32;-188041.20
226757.60;305.88;-187521.92
226762.62;315.89;-186970.20
226767.62;325.41;-186450.92
226772.64;334.43;-185899.20
226777.65;342.90;-185379.92
226782.67;350.84;-184828.20
226787.68;358.23;-184276.48
226792.67;364.98;-183724.75
226797.70;371.22;-183173.01
226802.73;376.88;-182653.76
226807.73;381.91;-182102.03
226812.75;386.33;-181550.29
226817.75;390.15;-180998.57
226822.75;393.35;-180446.85
226827.79;395.94;-179895.12
226832.79;397.88;-179343.40
226837.81;399.21;-178791.67
226842.81;399.89;-178239.93
226847.85;399.95;-177688.23
226852.85;399.37;-177136.48
226857.85;398.16;-176584.76
226862.89;396.32;-176033.04
226867.89;393.85;-175481.32
226872.90;390.76;-174929.59
226877.93;387.05;-174410.32
226882.93;382.73;-173826.14
226887.93;377.82;-173306.87
226892.95;372.31;-172722.68
226897.96;366.21;-172203.42
226902.98;359.51;-171619.23
226907.98;352.27;-171099.96
226913.00;344.48;-170548.23
226918.03;336.10;-169996.50
226923.03;327.23;-169412.32
226928.04;317.85;-168893.06
226933.06;307.94;-168308.89
226938.07;297.54;-167789.59
226943.09;286.68;-167205.42
226948.10;275.43;-166686.15
226953.12;263.68;-166101.96
226958.12;251.55;-165582.70
226963.15;238.99;-165030.96
226968.15;226.09;-164479.25
226973.15;212.84;-163927.53
226978.18;199.22;-163375.81
226983.18;185.32;-162824.06
226988.20;171.09;-162272.35
226993.21;156.59;-161720.62
226998.25;141.89;-161168.90
227003.25;126.96;-160617.17
227008.28;111.76;-160065.43
227013.29;96.45;-159513.71
227018.31;80.98;-158961.98
227023.31;65.41;-158410.26
227028.32;49.69;-157858.53
227033.35;33.89;-157306.81
227038.35;18.10;-156755.09
227043.35;2.27;-156203.37
227048.37;-13.51;-155651.62
227053.40;-29.41;-155197.28
227058.40;-45.17;-154937.64
227063.42;-60.85;-154840.26
227068.43;-76.47;-154840.26
227073.45;-91.99;-154937.64
227078.45;-107.31;-155132.37
227083.46;-122.46;-155392.01
227088.48;-137.47;-155684.07
227093.50;-152.24;-156041.09
227098.51;-166.75;-156430.54
227103.53;-180.99;-156852.45
227108.54;-194.99;-157274.35
227113.54;-208.59;-157728.73
227118.56;-221.95;-158215.53
227123.59;-235.00;-158702.35
227128.59;-247.60;-159221.62
227133.62;-259.85;-159740.90
227138.62;-271.66;-160260.15
227143.64;-283.07;-160779.45
227148.65;-294.02;-161298.71
227153.67;-304.52;-161850.43
227158.67;-314.49;-162402.15
227163.68;-324.01;-162921.45
227168.70;-333.04;-163473.15
227173.70;-341.52;-164024.89
227178.71;-349.49;-164576.60
227183.73;-356.90;-165128.34
227188.75;-363.77;-165680.06
227193.76;-370.06;-166231.79
227198.78;-375.76;-166815.96
227203.78;-380.87;-167367.70
227208.78;-385.39;-167919.43
227213.82;-389.34;-168471.15
227218.82;-392.65;-169022.87
227223.82;-395.36;-169607.06
227228.84;-397.45;-170158.78
227233.89;-398.92;-170710.51
227238.89;-399.77;-171294.68
227243.89;-399.99;-171846.42
227248.92;-399.59;-172398.14
227253.93;-398.57;-172982.31
227258.95;-396.92;-173534.06
227263.98;-394.66;-174085.78
227268.98;-391.79;-174669.95
227273.98;-388.31;-175221.68
227279.01;-384.21;-175773.40
227284.01;-379.55;-176357.59
227289.03;-374.26;-176909.31
227294.03;-368.41;-177461.04
227299.06;-361.97;-178045.23
227304.07;-354.97;-178596.93
227309.07;-347.44;-179148.67
227314.10;-339.37;-179732.84
227319.10;-330.77;-180284.59
227324.14;-321.61;-180836.29
227329.12;-312.03;-181420.48
227334.15;-301.91;-181972.21
227339.15;-291.36;-182523.92
227344.15;-280.35;-183108.10
227349.18;-268.89;-183659.84
227354.18;-257.03;-184211.57
227359.20;-244.75;-184795.75
227364.20;-232.19;-185347.46
227369.21;-219.17;-185899.20
227374.23;-205.81;-186483.39
227379.23;-192.17;-187035.10
227384.26;-178.19;-187586.84
227389.25;-164.02;-188171.01
227394.28;-149.47;-188722.73
227399.29;-134.77;-189274.45
227404.29;-119.87;-189858.65
227409.31;-104.79;-190410.39
227414.32;-89.55;-190962.09
227419.35;-74.09;-191513.82
227424.35;-58.59;-192098.00
227429.37;-42.96;-192649.73
227434.39;-27.31;-193233.92
227439.42;-11.53;-193785.64
227444.43;4.22;-194337.37
227449.45;19.91;-194791.73
227454.46;35.62;-195083.81
227459.48;51.27;-195213.64
227464.50;66.80;-195213.64
227469.51;82.22;-195083.81
227474.53;97.56;-194889.07
227479.53;112.71;-194629.45
227484.56;127.72;-194337.37
227489.57;142.52;-193980.35
227494.59;157.11;-193590.90
227499.60;171.42;-193169.00
227504.62;185.50;-192714.64
227509.64;199.29;-192260.28
227514.65;212.73;-191805.92
227519.65;225.85;-191319.09
227524.67;238.61;-190799.82
227529.68;251.05;-190313.00
227534.70;263.06;-189793.75
227539.71;274.70;-189274.45
227544.71;285.88;-188755.18
227549.76;296.67;-188203.46
227554.76;306.95;-187684.18
227559.76;316.76;-187132.48
227564.78;326.09;-186613.20
227569.79;334.94;-186061.48
227574.81;343.26;-185509.75
227579.81;351.02;-184990.48
227584.84;358.28;-184438.75
227589.84;364.97;-183887.03
227594.85;371.11;-183335.29
227599.89;376.68;-182783.56
227604.87;381.64;-182264.31
227609.89;386.05;-181680.12
227614.90;389.86;-181160.84
227619.93;393.07;-180609.12
227624.93;395.67;-180057.40
227629.95;397.66;-179505.67
227634.98;399.05;-178953.95
227639.96;399.82;-178402.21
227645.00;399.98;-177850.50
227650.03;399.53;-177298.76
227655.04;398.46;-176747.04
227660.04;396.78;-176195.31
227665.06;394.49;-175643.57
227670.07;391.60;-175091.87
227675.09;388.11;-174540.12
227680.09;384.03;-173988.40
227685.14;379.33;-173436.68
227690.15;374.09;-172884.96
227695.15;368.27;-172333.23
227700.18;361.87;-171781.51
227705.18;354.93;-171229.78
227710.21;347.41;-170678.06
227715.23;339.38;-170126.34
227720.25;330.86;-169574.59
227725.25;321.83;-169022.87
227730.28;312.26;-168471.15
227735.28;302.30;-167919.43
227740.29;291.81;-167367.70
227745.31;280.91;-166815.96
227750.34;269.52;-166264.25
227755.35;257.78;-165712.53
227760.37;245.63;-165160.79
227765.39;233.09;-164609.06
227770.40;220.23;-164057.34
227775.42;207.00;-163505.60
227780.42;193.49;-162953.90
227785.43;179.70;-162402.15
227790.45;165.58;-161850.43
227795.46;151.22;-161298.71
227800.48;136.62;-160747.00
227805.51;121.86;-160195.26
227810.51;106.93;-159643.54
227815.51;91.82;-159091.81
227820.56;76.50;-158540.07
227825.56;61.15;-157988.35
227830.56;45.70;-157436.62
227835.59;30.14;-156884.90
227840.62;14.50;-156333.17
227845.62;-1.08;-155781.46
227850.62;-16.66;-155359.54
227855.65;-32.26;-155067.45
227860.65;-47.71;-154970.09
227865.67;-63.18;-154970.09
227870.70;-78.56;-155099.92
227875.70;-93.76;-155294.62
227880.70;-108.82;-155554.28
227885.75;-123.81;-155878.81
227890.76;-138.56;-156235.81
227895.76;-153.06;-156625.28
227900.76;-167.32;-157047.18
227905.78;-181.32;-157501.54
227910.79;-195.06;-157955.90
227915.81;-208.52;-158442.71
227920.81;-221.61;-158929.53
227925.82;-234.42;-159448.81
227930.85;-246.92;-159968.09
227935.87;-258.97;-160487.34
227940.87;-270.62;-161006.62
227945.89;-281.90;-161558.34
227950.89;-292.72;-162077.62
227955.92;-303.11;-162629.34
227960.93;-313.06;-163181.07
227965.93;-322.47;-163700.34
227970.95;-331.42;-164284.53
227975.98;-339.92;-164803.78
227980.96;-347.83;-165387.96
227986.00;-355.26;-165907.25
227991.00;-362.13;-166491.42
227996.00;-368.46;-167043.15
228001.01;-374.24;-167594.87
228006.03;-379.44;-168146.60
228011.04;-384.07;-168698.32
228016.04;-388.12;-169282.51
228021.09;-391.60;-169834.25
228026.09;-394.47;-170385.95
228031.09;-396.74;-170970.14
228036.12;-398.43;-171521.87
228041.14;-399.50;-172073.60
228046.15;-399.98;-172657.78
228051.17;-399.84;-173209.50
228056.18;-399.11;-173761.23
228061.20;-397.77;-174345.40
228066.21;-395.83;-174897.14
228071.25;-393.29;-175448.87
228076.25;-390.17;-176033.04
228081.25;-386.46;-176584.76
228086.26;-382.15;-177136.48
228091.29;-377.27;-177720.67
228096.29;-371.84;-178272.40
228101.31;-365.83;-178824.12
228106.34;-359.26;-179408.31
228111.34;-352.18;-179960.03
228116.35;-344.55;-180511.76
228121.39;-336.39;-181095.95
228126.40;-327.76;-181647.67
228131.40;-318.63;-182199.39
228136.42;-309.00;-182783.56
228141.45;-298.90;-183335.29
228146.45;-288.39;-183887.03
228151.46;-277.41;-184471.20
228156.50;-266.01;-185022.93
228161.51;-254.22;-185574.65
228166.51;-242.07;-186158.84
228171.54;-229.53;-186710.56
228176.56;-216.64;-187262.29
228181.57;-203.43;-187846.48
228186.57;-189.99;-188398.18
228191.59;-176.23;-188949.92
228196.60;-162.17;-189534.10
228201.64;-147.83;-190085.82
228206.65;-133.34;-190637.56
228211.65;-118.66;-191221.73
228216.65;-103.80;-191773.46
228221.68;-88.70;-192325.18
228226.70;-73.55;-192909.35
228231.71;-58.26;-193461.09
228236.71;-42.96;-194012.82
228241.73;-27.56;-194597.00
228246.76;-12.04;-195148.73
228251.76;3.43;-195700.45
228256.78;18.87;-196154.81
228261.79;34.34;-196446.90
228266.81;49.75;-196576.71
228271.81;65.05;-196576.71
228276.82;80.24;-196479.35
228281.82;95.31;-196284.62
228286.84;110.25;-196057.45
228291.89;125.10;-195765.35
228296.87;139.63;-195408.37
228301.89;154.04;-195018.92
228306.89;168.13;-194597.00
228311.90;182.06;-194175.09
228316.92;195.69;-193720.73
228321.93;209.01;-193233.92
228326.95;222.05;-192747.09
228331.95;234.72;-192260.28
228336.98;247.11;-191741.01
228342.00;259.02;-191254.20
228347.01;270.63;-190702.45
228352.01;281.78;-190183.20
228357.03;292.52;-189663.92
228362.06;302.88;-189144.65
228367.06;312.72;-188592.92
228372.06;322.11;-188041.20
228377.07;331.01;-187521.92
228382.12;339.49;-186970.20
228387.12;347.39;-186418.46
228392.14;354.75;-185899.20
228397.14;361.61;-185347.46
228402.18;367.98;-184795.75
228407.20;373.75;-184244.03
228412.20;378.96;-183692.31
228417.21;383.62;-183140.56
228422.21;387.70;-182588.85
228427.25;391.21;-182069.57
228432.25;394.13;-181485.39
228437.26;396.47;-180966.12
228442.28;398.22;-180381.93
228447.28;399.37;-179862.67
228452.29;399.94;-179310.93
228457.32;399.91;-178759.21
228462.32;399.29;-178207.48
228467.32;398.07;-177655.78
228472.35;396.26;-177104.04
228477.37;393.86;-176552.31
228482.37;390.88;-176000.59
228487.39;387.32;-175448.87
228492.40;383.19;-174897.14
228497.43;378.46;-174345.40
228502.43;373.22;-173793.68
228507.46;367.40;-173241.95
228512.46;361.04;-172690.23
228517.48;354.14;-172138.50
228522.50;346.71;-171586.78
228527.53;338.76;-171035.04
228532.53;330.33;-170483.34
228537.56;321.37;-169931.60
228542.57;311.99;-169379.87
228547.60;302.08;-168828.15
228552.60;291.78;-168276.42
228557.64;280.99;-167724.70
228562.65;269.88;-167172.96
228567.67;258.31;-166621.25
228572.68;246.36;-166069.51
228577.71;234.05;-165517.81
228582.73;221.38;-164966.07
228587.75;208.39;-164414.34
228592.76;195.13;-163862.60
228597.76;181.58;-163310.89
228602.78;167.73;-162759.17
228607.79;153.64;-162207.42
228612.82;139.31;-161655.71
228617.82;124.82;-161103.98
228622.85;110.07;-160552.26
228627.89;95.23;-160000.53
228632.89;80.26;-159448.81
228637.89;65.18;-158897.07
228642.90;49.95;-158345.37
228647.95;34.61;-157793.64
228652.95;19.31;-157241.89
228657.95;3.97;-156690.18
228662.96;-11.36;-156138.45
228667.96;-26.68;-155716.54
228672.98;-42.01;-155424.45
228678.01;-57.22;-155327.09
228683.01;-72.35;-155327.09
228688.03;-87.41;-155456.90
228693.04;-102.34;-155651.62
228698.06;-117.08;-155911.26
228703.07;-131.68;-156203.37
228708.07;-146.05;-156560.35
228713.09;-160.20;-156949.81
228718.10;-174.16;-157371.73
228723.12;-187.86;-157826.07
228728.14;-201.20;-158280.43
228733.14;-214.29;-158767.26
228738.17;-227.14;-159254.07
228743.17;-239.57;-159773.35
228748.20;-251.69;-160260.15
228753.20;-263.40;-160779.45
228758.23;-274.79;-161331.17
228763.25;-285.71;-161850.43
228768.26;-296.24;-162402.15
228773.26;-306.30;-162921.45
228778.28;-315.92;-163473.15
228783.31;-325.12;-164024.89
228788.31;-333.77;-164576.60
228793.31;-341.96;-165128.34
228798.34;-349.66;-165680.06
228803.34;-356.83;-166231.79
228808.35;-363.50;-166783.51
228813.37;-369.61;-167335.25
228818.37;-375.19;-167919.43
228823.39;-380.23;-168471.15
228828.42;-384.71;-169022.87
228833.42;-388.60;-169607.06
228838.42;-391.94;-170158.78
228843.43;-394.71;-170710.51
228848.45;-396.90;-171262.23
228853.48;-398.52;-171813.96
228858.48;-399.54;-172398.14
228863.50;-399.98;-172949.85
228868.50;-399.84;-173501.60
228873.51;-399.11;-174085.78
228878.54;-397.80;-174637.50
228883.54;-395.91;-175189.21
228888.56;-393.44;-175773.40
228893.56;-390.40;-176325.14
228898.59;-386.78;-176876.85
228903.59;-382.60;-177461.04
228908.59;-377.87;-178012.76
228913.60;-372.59;-178564.48
228918.62;-366.75;-179148.67
228923.64;-360.37;-179700.40
228928.67;-353.48;-180252.14
228933.67;-346.10;-180836.29
228938.68;-338.18;-181388.03
228943.70;-329.77;-181939.76
228948.71;-320.89;-182523.92
228953.73;-311.53;-183075.67
228958.73;-301.74;-183627.39
228963.78;-291.45;-184211.57
228968.78;-280.80;-184763.29
228973.79;-269.70;-185315.01
228978.81;-258.25;-185899.20
228983.81;-246.43;-186450.92
228988.82;-234.24;-187002.65
228993.82;-221.73;-187586.84
228998.84;-208.89;-188138.56
229003.85;-195.71;-188690.28
229008.85;-182.28;-189274.45
229013.90;-168.51;-189826.20
229018.90;-154.58;-190377.92
229023.90;-140.43;-190962.09
229028.93;-126.02;-191513.82
229033.96;-111.41;-192065.54
229038.96;-96.71;-192649.73
229043.98;-81.86;-193201.46
229049.00;-66.91;-193753.18
229054.00;-51.85;-194337.37
229059.01;-36.69;-194889.07
229064.04;-21.46;-195440.81
229069.06;-6.21;-196025.00
229074.06;9.01;-196576.71
229079.09;24.29;-197031.07
229084.10;39.46;-197323.18
229089.10;54.57;-197452.98
229094.12;69.64;-197452.98
229099.15;84.55;-197355.64
229104.17;99.40;-197193.35
229109.18;114.10;-196933.71
229114.20;128.58;-196641.62
229119.20;142.88;-196284.62
229124.21;157.01;-195895.17
229129.23;170.87;-195505.71
229134.23;184.49;-195051.35
229139.23;197.84;-194597.00
229144.26;210.97;-194142.64
229149.28;223.69;-193655.82
229154.29;236.16;-193169.00
229159.29;248.25;-192649.73
229164.32;260.01;-192130.46
229169.34;271.39;-191611.18
229174.35;282.39;-191091.92
229179.35;292.93;-190572.64
229184.39;303.08;-190020.92
229189.40;312.80;-189501.64
229194.40;322.03;-188949.92
229199.42;330.80;-188430.65
229204.43;339.10;-187878.92
229209.43;346.90;-187327.18
229214.46;354.23;-186775.46
229219.46;361.02;-186256.20
229224.48;367.31;-185704.46
229229.48;373.03;-185152.73
229234.50;378.25;-184601.03
229239.53;382.94;-184049.29
229244.51;387.03;-183497.57
229249.54;390.59;-182945.84
229254.54;393.57;-182394.12
229259.56;396.00;-181874.84
229264.59;397.86;-181290.67
229269.59;399.14;-180771.39
229274.59;399.85;-180187.20
229279.60;399.98;-179667.95
229284.62;399.54;-179116.21
229289.62;398.52;-178564.48
229294.64;396.92;-178012.76
229299.65;394.77;-177461.04
229304.65;392.05;-176909.31
229309.67;388.75;-176357.59
229314.70;384.89;-175805.85
229319.71;380.48;-175254.14
229324.70;375.55;-174702.42
229329.75;370.04;-174150.68
229334.75;364.03;-173598.95
229339.76;357.48;-173047.23
229344.76;350.43;-172495.51
229349.81;342.84;-171943.78
229354.81;334.82;-171392.04
229359.81;326.30;-170840.32
229364.84;317.30;-170288.60
229369.85;307.83;-169736.87
229374.87;297.92;-169185.15
229379.87;287.61;-168633.42
229384.89;276.90;-168081.70
229389.90;265.76;-167529.98
229394.90;254.27;-166978.23
229399.95;242.34;-166426.51
229404.96;230.11;-165874.79
229409.96;217.61;-165323.07
229414.98;204.78;-164771.34
229420.01;191.57;-164219.62
229425.01;178.18;-163667.89
229430.03;164.48;-163116.17
229435.06;150.55;-162564.43
229440.07;136.41;-162012.70
229445.07;122.12;-161460.98
229450.09;107.65;-160909.25
229455.10;92.97;-160357.54
229460.12;78.18;-159805.79
229465.15;63.27;-159254.07
229470.17;48.32;-158702.35
229475.17;33.30;-158150.64
229480.18;18.18;-157598.90
229485.21;3.05;-157047.18
229490.23;-12.08;-156495.45
229495.23;-27.16;-156041.09
229500.26;-42.24;-155781.46
229505.28;-57.26;-155684.07
229510.29;-72.19;-155684.07
229515.29;-86.98;-155813.90
229520.31;-101.64;-156008.64
229525.32;-116.15;-156268.26
229530.34;-130.53;-156592.81
229535.35;-144.70;-156949.81
229540.35;-158.65;-157339.28
229545.37;-172.42;-157761.18
229550.42;-185.98;-158215.53
229555.40;-199.15;-158669.90
229560.42;-212.12;-159156.71
229565.43;-224.78;-159676.00
229570.45;-237.09;-160162.81
229575.46;-249.09;-160682.07
229580.48;-260.71;-161201.35
229585.50;-271.94;-161720.62
229590.50;-282.80;-162272.35
229595.50;-293.25;-162791.62
229600.53;-303.31;-163343.35
229605.54;-312.94;-163895.07
229610.54;-322.10;-164446.79
229615.56;-330.79;-164998.51
229620.59;-339.08;-165550.26
229625.59;-346.82;-166101.96
229630.59;-354.05;-166653.70
229635.60;-360.81;-167205.42
229640.60;-367.05;-167757.15
229645.64;-372.80;-168308.89
229650.65;-377.99;-168893.06
229655.65;-382.64;-169444.79
229660.67;-386.77;-169996.50
229665.70;-390.35;-170580.68
229670.71;-393.36;-171132.43
229675.71;-395.81;-171684.14
229680.73;-397.70;-172235.87
229685.75;-399.03;-172820.04
229690.76;-399.80;-173371.78
229695.78;-399.99;-173923.50
229700.79;-399.62;-174507.68
229705.79;-398.69;-175059.42
229710.82;-397.19;-175611.12
229715.82;-395.12;-176195.31
229720.84;-392.51;-176747.04
229725.85;-389.33;-177298.76
229730.85;-385.62;-177882.95
229735.89;-381.34;-178434.67
229740.90;-376.52;-178986.40
229745.90;-371.18;-179570.57
229750.93;-365.31;-180122.29
229755.95;-358.91;-180706.48
229760.95;-352.04;-181258.21
229765.95;-344.66;-181809.93
229770.98;-336.77;-182394.12
229776.00;-328.41;-182945.84
229781.01;-319.58;-183497.57
229786.03;-310.36;-184081.75
229791.03;-300.67;-184633.48
229796.03;-290.57;-185185.21
229801.06;-280.01;-185769.37
229806.06;-269.11;-186321.10
229811.09;-257.76;-186872.82
229816.09;-246.10;-187457.01
229821.10;-234.11;-188008.75
229826.12;-221.75;-188560.46
229831.14;-209.08;-189144.65
229836.15;-196.18;-189696.35
229841.15;-182.98;-190248.10
229846.15;-169.52;-190832.29
229851.18;-155.78;-191384.01
229856.20;-141.83;-191935.73
229861.20;-127.72;-192519.90
229866.23;-113.35;-193071.64
229871.26;-98.85;-193623.37
229876.26;-84.27;-194207.54
229881.26;-69.56;-194759.28
229886.28;-54.81;-195311.00
229891.31;-39.84;-195895.17
229896.31;-24.91;-196446.90
229901.32;-9.94;-196998.64
229906.34;5.08;-197582.81
229911.34;20.05;-198037.17
229916.35;35.03;-198296.81
229921.39;49.95;-198426.64
229926.39;64.77;-198459.07
229931.39;79.49;-198361.71
229936.43;94.19;-198199.45
229941.43;108.62;-197972.28
229946.43;122.95;-197647.71
229951.46;137.14;-197323.18
229956.46;151.10;-196933.71
229961.48;164.89;-196544.26
229966.50;178.43;-196089.90
229971.51;191.69;-195635.54
229976.51;204.68;-195181.18
229981.51;217.39;-194694.35
229986.56;229.86;-194207.54
229991.57;241.97;-193688.28
229996.57;253.67;-193169.00
230001.60;265.08;-192649.73
230006.62;276.12;-192130.46
230011.64;286.77;-191611.18
230016.64;296.99;-191059.46
230021.67;306.81;-190540.18
230026.68;316.21;-189988.46
230031.68;325.14;-189469.18
230036.70;333.61;-188917.46
230041.70;341.62;-188365.73
230046.71;349.15;-187846.48
230051.75;356.22;-187294.73
230056.76;362.78;-186743.01
230061.76;368.82;-186191.29
230066.76;374.34;-185639.57
230071.78;379.34;-185087.84
230076.81;383.83;-184536.12
230081.81;387.76;-183984.39
230086.82;391.16;-183432.65
230091.84;394.01;-182913.39
230096.85;396.32;-182329.20
230101.87;398.06;-181809.93
230106.87;399.25;-181258.21
230111.87;399.88;-180706.48
230116.89;399.96;-180154.75
230121.92;399.48;-179603.04
230126.92;398.45;-179051.31
230131.92;396.86;-178499.59
230136.95;394.71;-177947.84
230141.98;392.01;-177396.14
230146.98;388.77;-176844.40
230152.00;385.00;-176292.67
230157.00;380.70;-175740.95
230162.01;375.84;-175189.21
230167.03;370.46;-174637.50
230172.04;364.59;-174085.78
230177.06;358.19;-173534.06
230182.06;351.31;-172982.31
230187.07;343.94;-172430.60
230192.10;336.05;-171878.87
230197.12;327.72;-171327.15
230202.12;319.01;-170775.42
230207.14;309.78;-170223.68
230212.17;300.08;-169671.96
230217.18;290.00;-169120.25
230222.20;279.55;-168568.51
230227.20;268.71;-168016.78
230232.23;257.44;-167465.06
230237.26;245.83;-166913.34
