t;u;theta_1
9752.25;383.07;22847.95
9762.26;378.53;23367.22
9772.28;373.45;23854.04
9782.28;367.87;24373.31
9792.30;361.77;24925.03
9802.31;355.16;25444.31
9812.32;348.07;25963.58
9822.33;340.49;26482.85
9832.34;332.44;27034.57
9842.35;323.92;27553.85
9852.36;314.96;28073.12
9862.37;305.55;28592.39
9872.38;295.71;29111.66
9882.40;285.47;29598.48
9892.40;274.83;30117.75
9902.41;263.81;30637.02
9912.43;252.40;31156.29
9922.44;240.65;31675.56
9932.46;228.56;32194.83
9942.46;216.15;32714.11
9952.47;203.44;33233.37
9962.48;190.45;33720.19
9972.49;177.19;34207.01
9982.50;163.67;34726.28
9992.51;149.93;35213.10
10002.52;135.97;35699.92
10012.53;121.82;36186.73
10022.54;107.50;36673.55
10032.55;93.03;37160.37
10042.56;78.42;37647.19
10052.57;63.69;38134.00
10062.58;48.88;38620.82
10072.60;33.99;39075.18
10082.62;19.05;39562.00
10092.62;4.09;40016.36
10102.63;-10.89;40503.17
10112.65;-25.85;40892.63
10122.66;-40.77;41249.63
10132.66;-55.64;41574.17
10142.68;-70.44;41866.26
10152.69;-85.15;42060.99
10162.70;-99.73;42255.72
10172.72;-114.19;42385.54
10182.73;-128.48;42482.90
10192.74;-142.59;42547.81
10202.76;-156.51;42547.81
10212.77;-170.21;42547.81
10222.78;-183.67;42482.90
10232.79;-196.87;42417.99
10242.81;-209.80;42320.63
10252.82;-222.44;42190.81
10262.83;-234.76;42060.99
10272.84;-246.75;41898.72
10282.85;-258.40;41703.99
10292.86;-269.69;41509.26
10302.88;-280.60;41282.08
10312.88;-291.11;41054.91
10322.90;-301.22;40795.27
10332.91;-310.90;40503.17
10342.92;-320.14;40211.08
10352.93;-328.93;39886.54
10362.94;-337.26;39562.00
10372.96;-345.12;39205.00
10382.97;-352.48;38848.00
10392.98;-359.35;38458.55
10403.00;-365.71;38069.09
10413.01;-371.55;37647.19
10423.02;-376.87;37225.28
10433.03;-381.65;36803.37
10443.05;-385.89;36349.01
10453.06;-389.59;35927.10
10463.08;-392.73;35472.74
10473.08;-395.31;35018.37
10483.09;-397.33;34531.55
10493.11;-398.79;34044.74
10503.12;-399.68;33557.92
10513.13;-400.00;33103.56
10523.14;-399.75;32584.29
10533.15;-398.93;32065.02
10543.17;-397.55;31545.75
10553.19;-395.59;31026.48
10563.20;-393.07;30507.20
10573.21;-390.00;30020.39
10583.22;-386.36;29501.11
10593.23;-382.17;28981.84
10603.24;-377.43;28462.57
10613.26;-372.16;27975.75
10623.28;-366.35;27424.03
10633.28;-360.01;26872.30
10643.29;-353.17;26353.03
10653.30;-345.81;25833.76
10663.32;-337.96;25314.49
10673.34;-329.61;24762.76
10683.34;-320.80;24243.49
10693.35;-311.54;23756.67
10703.37;-301.81;23237.40
10713.38;-291.66;22718.13
10723.39;-281.07;22198.86
10733.40;-270.10;21712.04
10743.41;-258.73;21160.32
10753.43;-246.97;20641.04
10763.45;-234.86;20121.77
10773.46;-222.41;19602.50
10783.48;-209.64;19083.23
10793.49;-196.58;18563.96
10803.50;-183.22;18077.14
10813.51;-169.61;17622.78
10823.52;-155.74;17135.96
10833.53;-141.64;16616.69
10843.54;-127.34;16129.87
10853.56;-112.84;15643.05
10863.58;-98.19;15156.24
10873.59;-83.38;14669.42
10883.60;-68.46;14182.60
10893.61;-53.44;13695.79
10903.62;-38.34;13208.97
10913.63;-23.18;12754.61
10923.64;-7.98;12267.79
10933.66;7.24;11813.43
10943.67;22.45;11423.97
10953.69;37.63;11066.97
10963.70;52.75;10742.43
10973.72;67.81;10450.34
10983.72;82.76;10223.16
10993.74;97.60;10028.43
11003.76;112.31;9898.61
11013.77;126.85;9801.25
11023.78;141.21;9736.34
11033.79;155.36;9736.34
11043.80;169.28;9736.34
11053.82;182.99;9768.79
11063.84;196.42;9833.70
11073.84;209.56;9931.07
11083.86;222.40;10028.43
11093.87;234.92;10158.25
11103.88;247.10;10320.52
11113.90;258.93;10515.25
11123.90;270.37;10709.98
11133.92;281.43;10937.16
11143.93;292.07;11164.34
11153.94;302.29;11423.97
11163.94;312.07;11716.06
11173.96;321.40;12008.15
11183.97;330.27;12332.70
11193.99;338.66;12689.70
11204.00;346.54;13046.70
11214.00;353.93;13403.70
11224.02;360.79;13793.15
11234.03;367.14;14182.60
11244.04;372.94;14604.51
11254.05;378.20;15026.42
11264.06;382.91;15448.33
11274.07;387.05;15902.69
11284.09;390.63;16357.05
11294.10;393.64;16811.42
11304.11;396.07;17265.78
11314.12;397.93;17752.60
11324.14;399.19;18239.41
11334.16;399.87;18726.23
11344.16;399.97;19213.05
11354.18;399.47;19732.32
11364.19;398.39;20251.59
11374.20;396.72;20770.86
11384.22;394.46;21290.13
11394.23;391.63;21776.95
11404.25;388.22;22296.22
11414.26;384.23;22847.95
11424.27;379.68;23334.76
11434.28;374.57;23821.58
11444.29;368.90;24340.85
11454.30;362.70;24892.58
11464.31;355.95;25411.85
11474.33;348.67;25931.12
11484.35;340.87;26482.85
11494.36;332.58;27002.12
11504.37;323.79;27521.39
11514.38;314.52;28040.66
11524.40;304.78;28559.94
11534.40;294.59;29079.21
11544.42;283.96;29566.02
11554.44;272.90;30052.84
11564.45;261.44;30572.11
11574.46;249.59;31091.38
11584.47;237.37;31610.65
11594.49;224.79;32097.47
11604.50;211.88;32616.74
11614.51;198.65;33136.01
11624.53;185.12;33622.83
11634.54;171.32;34109.65
11644.56;157.25;34596.46
11654.56;142.95;35115.74
11664.58;128.44;35570.10
11674.59;113.73;36056.91
11684.61;98.84;36543.73
11694.62;83.81;37030.55
11704.63;68.65;37517.36
11714.64;53.40;38004.18
11724.66;38.04;38458.55
11734.67;22.64;38945.37
11744.68;7.19;39399.73
11754.69;-8.26;39854.08
11764.70;-23.71;40243.55
11774.72;-39.13;40633.00
11784.74;-54.49;40957.54
11794.74;-69.77;41217.18
11804.75;-84.94;41476.81
11814.77;-100.00;41671.54
11824.78;-114.90;41768.90
11834.80;-129.65;41866.26
11844.81;-144.20;41931.17
11854.82;-158.53;41931.17
11864.83;-172.63;41866.26
11874.85;-186.48;41801.35
11884.86;-200.05;41736.45
11894.87;-213.31;41606.63
11904.88;-226.25;41476.81
11914.89;-238.87;41346.99
11924.90;-251.13;41184.72
11934.92;-263.01;40990.00
11944.92;-274.49;40762.81
11954.93;-285.57;40535.63
11964.94;-296.22;40276.00
11974.95;-306.42;39983.91
11984.97;-316.17;39691.82
11994.98;-325.44;39399.73
12004.98;-334.22;39075.18
12015.00;-342.50;38718.18
12025.01;-350.27;38361.18
12035.02;-357.51;37971.73
12045.03;-364.20;37582.27
12055.04;-370.35;37192.82
12065.05;-375.95;36770.91
12075.06;-380.98;36349.01
12085.08;-385.43;35927.10
12095.10;-389.30;35472.74
12105.10;-392.58;35018.37
12115.12;-395.27;34564.01
12125.14;-397.36;34077.19
12135.16;-398.84;33622.83
12145.17;-399.72;33136.01
12155.18;-400.00;32649.20
12165.19;-399.67;32129.92
12175.20;-398.73;31643.11
12185.21;-397.19;31123.84
12195.22;-395.04;30604.57
12205.23;-392.29;30117.75
12215.24;-388.95;29598.48
12225.27;-385.01;29079.21
12235.29;-380.48;28559.94
12245.30;-375.38;28073.12
12255.31;-369.70;27521.39
12265.32;-363.46;27002.12
12275.33;-356.67;26482.85
12285.34;-349.33;25963.58
12295.35;-341.46;25411.85
12305.36;-333.06;24892.58
12315.37;-324.16;24340.85
12325.39;-314.75;23854.04
12335.40;-304.87;23367.22
12345.41;-294.52;22847.95
12355.41;-283.72;22328.68
12365.42;-272.48;21841.86
12375.44;-260.82;21322.59
12385.46;-248.74;20770.86
12395.48;-236.29;20251.59
12405.49;-223.48;19764.77
12415.50;-210.33;19245.50
12425.52;-196.84;18726.23
12435.52;-183.07;18239.41
12445.54;-168.99;17752.60
12455.56;-154.66;17298.23
12465.57;-140.08;16778.96
12475.59;-125.29;16292.14
12485.60;-110.30;15805.33
12495.62;-95.14;15318.51
12505.64;-79.83;14831.69
12515.65;-64.39;14344.87
12525.67;-48.85;13890.51
12535.68;-33.23;13403.70
12545.69;-17.57;12916.88
12555.70;-1.89;12462.52
12565.71;13.82;12008.15
12575.72;29.50;11618.70
12585.73;45.13;11294.16
12595.75;60.73;10969.61
12605.76;76.21;10677.52
12615.78;91.58;10450.34
12625.78;106.80;10255.61
12635.79;121.87;10125.79
12645.80;136.75;10028.43
12655.81;151.41;9963.52
12665.83;165.87;9963.52
12675.84;180.07;9995.98
12685.86;193.98;10028.43
12695.87;207.60;10125.79
12705.88;220.89;10223.16
12715.89;233.85;10320.52
12725.90;246.45;10482.79
12735.92;258.66;10645.07
12745.93;270.49;10839.79
12755.94;281.88;11034.52
12765.95;292.85;11294.16
12775.96;303.36;11553.79
12785.97;313.40;11813.43
12795.98;322.96;12137.97
12805.99;332.01;12430.06
12816.00;340.55;12754.61
12826.01;348.56;13111.61
12836.02;356.03;13468.61
12846.03;362.95;13858.06
12856.04;369.30;14247.51
12866.04;375.08;14669.42
12876.05;380.27;15058.87
12886.06;384.88;15480.78
12896.08;388.88;15935.14
12906.09;392.28;16389.51
12916.10;395.06;16843.87
12926.11;397.23;17298.23
12936.12;398.78;17785.05
12946.14;399.70;18239.41
12956.15;400.00;18758.68
12966.17;399.67;19245.50
12976.18;398.72;19732.32
12986.20;397.14;20251.59
12996.21;394.93;20770.86
13006.23;392.11;21290.13
13016.24;388.67;21809.41
13026.25;384.62;22328.68
13036.26;379.97;22847.95
13046.27;374.71;23367.22
13056.28;368.87;23854.04
13066.29;362.45;24405.76
13076.30;355.46;24925.03
13086.32;347.90;25444.31
13096.33;339.79;25963.58
13106.34;331.16;26515.30
13116.35;321.99;27034.57
13126.36;312.32;27586.30
13136.38;302.15;28073.12
13146.39;291.50;28592.39
13156.40;280.40;29144.11
13166.41;268.85;29630.93
13176.42;256.87;30117.75
13186.43;244.48;30637.02
13196.45;231.70;31156.29
13206.47;218.54;31675.56
13216.49;205.04;32194.83
13226.50;191.22;32714.11
13236.51;177.09;33200.92
13246.52;162.68;33687.74
13256.54;148.01;34207.01
13266.55;133.10;34693.83
13276.56;117.98;35180.64
13286.58;102.66;35667.46
13296.59;87.18;36121.82
13306.60;71.56;36608.64
13316.62;55.82;37095.46
13326.63;39.99;37582.27
13336.65;24.08;38069.09
13346.66;8.14;38523.46
13356.67;-7.81;38977.82
13366.70;-23.77;39399.73
13376.70;-39.68;39724.27
13386.71;-55.51;40081.27
13396.72;-71.28;40340.91
13406.73;-86.93;40568.09
13416.75;-102.45;40762.81
13426.76;-117.81;40925.08
13436.78;-132.99;41022.45
13446.78;-147.95;41054.91
13456.80;-162.68;41087.36
13466.80;-177.14;41054.91
13476.81;-191.33;41022.45
13486.82;-205.21;40957.54
13496.83;-218.78;40860.17
13506.84;-231.99;40762.81
13516.85;-244.84;40600.54
13526.86;-257.30;40438.27
13536.87;-269.35;40243.55
13546.88;-280.97;40048.82
13556.90;-292.15;39789.18
13566.92;-302.86;39562.00
13576.92;-313.08;39269.91
13586.94;-322.80;39010.27
13596.95;-332.01;38685.73
13606.97;-340.68;38361.18
13616.97;-348.81;38004.18
13626.98;-356.38;37647.19
13636.99;-363.37;37257.73
13647.01;-369.79;36868.27
13657.02;-375.61;36478.82
13667.03;-380.83;36089.37
13677.04;-385.43;35667.46
13687.05;-389.41;35213.10
13697.07;-392.77;34791.19
13707.08;-395.49;34336.83
13717.08;-397.58;33882.46
13727.09;-399.02;33395.65
13737.11;-399.82;32941.28
13747.13;-399.98;32454.47
13757.14;-399.49;31935.20
13767.15;-398.35;31448.38
13777.16;-396.56;30961.56
13787.18;-394.14;30442.29
13797.19;-391.08;29923.02
13807.20;-387.38;29436.21
13817.21;-383.06;28916.93
13827.22;-378.11;28430.12
13837.24;-372.54;27910.85
13847.25;-366.38;27391.57
13857.26;-359.61;26872.30
13867.27;-352.27;26353.03
13877.28;-344.35;25801.30
13887.30;-335.86;25282.03
13897.32;-326.82;24762.76
13907.32;-317.26;24243.49
13917.34;-307.17;23756.67
13927.36;-296.58;23237.40
13937.37;-285.51;22718.13
13947.39;-273.97;22231.31
13957.40;-261.98;21712.04
13967.41;-249.57;21192.77
13977.42;-236.75;20641.04
13987.43;-223.53;20154.23
13997.44;-209.96;19634.96
14007.45;-196.02;19115.68
14017.47;-181.77;18628.87
14027.48;-167.22;18109.59
14037.50;-152.39;17655.23
14047.51;-137.31;17135.96
14057.52;-122.00;16649.14
14067.54;-106.49;16162.33
14077.55;-90.80;15675.51
14087.56;-74.96;15188.69
14097.58;-58.99;14701.87
14107.58;-42.93;14215.06
14117.60;-26.78;13728.24
14127.61;-10.60;13273.88
14137.62;5.61;12787.06
14147.64;21.81;12397.61
14157.65;37.98;12040.61
14167.66;54.08;11716.06
14177.66;70.10;11423.97
14187.68;86.02;11164.34
14197.69;101.79;10969.61
14207.71;117.40;10807.34
14217.71;132.82;10709.98
14227.73;148.03;10645.07
14237.75;163.00;10612.61
14247.76;177.68;10645.07
14257.77;192.09;10709.98
14267.78;206.18;10774.88
14277.79;219.94;10872.25
14287.80;233.33;11002.07
14297.81;246.33;11131.88
14307.82;258.95;11326.61
14317.84;271.13;11488.88
14327.85;282.87;11716.06
14337.86;294.13;11943.25
14347.88;304.92;12202.88
14357.89;315.21;12494.97
14367.91;324.97;12787.06
14377.91;334.20;13079.15
14387.94;342.88;13436.15
14397.95;350.98;13760.69
14407.96;358.50;14150.15
14417.97;365.44;14539.60
14427.99;371.76;14929.06
14438.00;377.47;15318.51
14448.01;382.55;15740.42
14458.03;387.00;16162.33
14468.04;390.80;16616.69
14478.05;393.96;17071.05
14488.07;396.46;17525.41
14498.08;398.29;17979.78
14508.10;399.47;18466.59
14518.11;399.98;18953.41
14528.12;399.82;19440.23
14538.13;398.99;19927.04
14548.14;397.50;20446.32
14558.15;395.35;20933.13
14568.16;392.53;21452.41
14578.18;389.05;21939.22
14588.18;384.93;22490.95
14598.20;380.16;22977.76
14608.21;374.75;23497.04
14618.22;368.72;23983.85
14628.23;362.07;24470.67
14638.24;354.80;25022.40
14648.25;346.95;25541.67
14658.26;338.51;26093.40
14668.27;329.50;26612.67
14678.30;319.92;27131.94
14688.31;309.82;27651.21
14698.32;299.18;28170.48
14708.33;288.05;28689.75
14718.34;276.43;29209.02
14728.36;264.34;29695.84
14738.36;251.82;30182.66
14748.38;238.86;30701.93
14758.38;225.50;31188.75
14768.40;211.74;31708.02
14778.42;197.63;32194.83
14788.42;183.19;32746.56
14798.44;168.43;33233.37
14808.45;153.39;33752.65
14818.47;138.08;34239.46
14828.48;122.54;34726.28
14838.50;106.78;35213.10
14848.51;90.85;35667.46
14858.52;74.74;36121.82
14868.54;58.52;36576.19
14878.54;42.20;37030.55
14888.55;25.81;37517.36
14898.56;9.36;37971.73
14908.58;-7.10;38458.55
14918.58;-23.56;38880.45
14928.60;-39.97;39237.45
14938.61;-56.34;39529.54
14948.62;-72.61;39821.63
14958.63;-88.74;40048.82
14968.64;-104.74;40243.55
14978.66;-120.56;40405.82
14988.67;-136.18;40503.17
14998.68;-151.57;40568.09
15008.69;-166.70;40568.09
15018.70;-181.56;40568.09
15028.72;-196.12;40535.63
15038.72;-210.33;40470.72
15048.74;-224.20;40373.36
15058.75;-237.68;40276.00
15068.76;-250.76;40113.72
15078.77;-263.42;39951.45
15088.80;-275.64;39789.18
15098.81;-287.39;39562.00
15108.82;-298.64;39334.82
15118.84;-309.39;39075.18
15128.85;-319.61;38815.54
15138.86;-329.28;38523.46
15148.87;-338.39;38198.91
15158.88;-346.93;37874.37
15168.90;-354.87;37549.82
15178.91;-362.21;37160.37
15188.93;-368.92;36803.37
15198.94;-375.01;36413.91
15208.95;-380.45;35992.01
15218.98;-385.25;35602.55
15228.99;-389.37;35180.64
15239.00;-392.84;34726.28
15249.01;-395.62;34271.92
15259.03;-397.73;33817.56
15269.04;-399.15;33363.20
15279.06;-399.89;32876.38
15289.07;-399.94;32422.02
15299.08;-399.29;31935.20
15309.09;-397.97;31415.93
15319.10;-395.95;30929.11
15329.12;-393.25;30442.29
15339.13;-389.87;29955.48
15349.14;-385.82;29533.57
15359.16;-381.10;29079.21
15369.18;-375.72;28624.84
15379.19;-369.69;28170.48
15389.20;-363.03;27748.57
15399.23;-355.71;27294.21
15409.24;-347.80;26774.94
15419.25;-339.28;26288.12
15429.27;-330.17;25801.30
15439.27;-320.49;25314.49
15449.30;-310.24;24795.22
15459.30;-299.47;24308.40
15469.32;-288.16;23821.58
15479.33;-276.36;23302.31
15489.35;-264.06;22815.49
15499.36;-251.32;22296.22
15509.37;-238.13;21809.41
15519.39;-224.51;21290.13
15529.41;-210.50;20770.86
15539.42;-196.15;20284.05
15549.43;-181.44;19764.77
15559.44;-166.40;19245.50
15569.45;-151.08;18758.68
15579.46;-135.50;18239.41
15589.48;-119.66;17785.05
15599.49;-103.62;17298.23
15609.50;-87.40;16811.42
15619.51;-71.02;16324.60
15629.52;-54.51;15837.78
15639.53;-37.92;15318.51
15649.54;-21.25;14864.15
15659.55;-4.53;14377.33
15669.56;12.20;13890.51
15679.57;28.92;13501.06
15689.59;45.58;13111.61
15699.60;62.18;12787.06
15709.61;78.65;12527.42
15719.62;95.00;12267.79
15729.64;111.20;12073.06
15739.65;127.18;11943.25
15749.66;142.96;11813.43
15759.67;158.48;11780.97
15769.68;173.73;11780.97
15779.70;188.69;11813.43
15789.71;203.30;11878.34
15799.72;217.57;11975.70
15809.73;231.45;12105.52
15819.74;244.92;12235.33
15829.75;257.97;12397.61
15839.76;270.58;12592.33
15849.78;282.71;12787.06
15859.79;294.34;13014.24
15869.80;305.46;13273.88
15879.82;316.03;13565.97
15889.83;326.06;13858.06
15899.84;335.50;14150.15
15909.85;344.36;14474.69
15919.86;352.61;14831.69
15929.87;360.24;15188.69
15939.88;367.23;15578.15
15949.89;373.57;15967.60
15959.91;379.26;16357.05
15969.92;384.28;16778.96
15979.93;388.61;17200.87
15989.94;392.25;17655.23
15999.96;395.21;18109.59
16009.98;397.46;18563.96
16019.99;399.00;19018.32
16030.00;399.84;19472.68
16040.01;399.96;19991.95
16050.03;399.38;20446.32
16060.04;398.08;20965.59
16070.06;396.08;21452.41
16080.07;393.37;21939.22
16090.08;389.96;22426.04
16100.10;385.85;22945.31
16110.11;381.05;23432.13
16120.12;375.58;23918.94
16130.13;369.43;24405.76
16140.14;362.63;24925.03
16150.15;355.17;25444.31
16160.16;347.09;25963.58
16170.17;338.38;26482.85
16180.19;329.05;27002.12
16190.20;319.14;27521.39
16200.21;308.66;28008.21
16210.23;297.61;28495.02
16220.24;286.05;29014.30
16230.25;273.96;29501.11
16240.26;261.37;29987.93
16250.27;248.33;30474.75
16260.28;234.84;30994.02
16270.29;220.91;31480.84
16280.30;206.58;32000.11
16290.31;191.89;32519.38
16300.33;176.84;33006.19
16310.34;161.48;33493.01
16320.35;145.81;33979.83
16330.37;129.89;34466.65
16340.38;113.72;34953.46
16350.40;97.34;35407.83
16360.41;80.79;35894.64
16370.42;64.08;36349.01
16380.43;47.27;36835.82
16390.44;30.37;37322.64
16400.45;13.41;37777.00
16410.46;-3.58;38231.36
16420.47;-20.57;38620.82
16430.48;-37.52;38977.82
16440.49;-54.41;39302.36
16450.50;-71.21;39594.46
16460.51;-87.88;39821.63
16470.53;-104.41;40016.36
16480.54;-120.74;40178.63
16490.55;-136.85;40276.00
16500.56;-152.72;40308.45
16510.57;-168.32;40308.45
16520.58;-183.61;40276.00
16530.60;-198.59;40211.08
16540.61;-213.20;40113.72
16550.63;-227.43;40016.36
16560.64;-241.25;39886.54
16570.66;-254.63;39724.27
16580.67;-267.55;39529.54
16590.68;-279.99;39334.82
16600.69;-291.91;39075.18
16610.70;-303.31;38848.00
16620.71;-314.16;38555.91
16630.72;-324.44;38296.28
16640.73;-334.13;37971.73
16650.74;-343.21;37647.19
16660.75;-351.67;37290.19
16670.76;-359.49;36933.19
16680.77;-366.66;36576.19
16690.78;-373.15;36186.73
16700.79;-378.97;35797.28
16710.82;-384.10;35375.37
16720.83;-388.52;34985.92
16730.84;-392.24;34531.55
16740.85;-395.23;34109.65
16750.87;-397.51;33655.28
16760.89;-399.05;33200.92
16770.90;-399.86;32714.11
16780.91;-399.94;32227.29
16790.92;-399.29;31740.47
16800.93;-397.90;31253.66
16810.94;-395.78;30766.84
16820.96;-392.94;30247.57
16830.97;-389.37;29760.75
16840.99;-385.08;29273.93
16851.00;-380.09;28754.66
16861.01;-374.39;28235.39
16871.03;-368.00;27748.57
16881.05;-360.93;27196.84
16891.05;-353.20;26677.58
16901.07;-344.82;26158.31
16911.08;-335.79;25671.49
16921.09;-326.16;25184.67
16931.09;-315.91;24665.40
16941.10;-305.08;24178.58
16951.12;-293.67;23724.22
16961.13;-281.73;23269.86
16971.15;-269.26;22815.49
16981.16;-256.29;22328.68
16991.17;-242.85;21874.31
17001.18;-228.94;21355.04
17011.19;-214.62;20835.77
17021.20;-199.89;20348.95
17031.21;-184.80;19862.14
17041.22;-169.36;19375.32
17051.24;-153.58;18888.50
17061.25;-137.54;18369.23
17071.27;-121.21;17914.87
17081.29;-104.66;17460.50
17091.29;-87.93;17006.15
17101.31;-71.02;16551.78
17111.32;-53.98;16064.96
17121.33;-36.84;15610.60
17131.34;-19.61;15123.78
17141.35;-2.36;14669.42
17151.36;14.90;14215.06
17161.37;32.14;13825.60
17171.39;49.33;13436.15
17181.40;66.43;13144.06
17191.41;83.40;12884.42
17201.42;100.22;12657.24
17211.44;116.88;12462.52
17221.45;133.31;12332.70
17231.46;149.48;12267.79
17241.48;165.40;12235.33
17251.49;180.99;12267.79
17261.50;196.26;12300.24
17271.51;211.16;12365.15
17281.53;225.68;12462.52
17291.55;239.77;12592.33
17301.56;253.41;12754.61
17311.57;266.56;12916.88
17321.58;279.24;13111.61
17331.60;291.39;13338.79
17341.60;302.99;13565.97
17351.61;314.02;13825.60
17361.62;324.47;14117.70
17371.63;334.31;14409.78
17381.64;343.52;14734.33
17391.65;352.08;15058.87
17401.66;359.98;15415.87
17411.67;367.22;15805.33
17421.68;373.76;16162.33
17431.70;379.59;16584.24
17441.72;384.72;16973.69
17451.73;389.11;17395.60
17461.75;392.77;17817.50
17471.76;395.69;18239.41
17481.77;397.86;18693.78
17491.78;399.28;19180.59
17501.80;399.95;19667.41
17511.81;399.85;20121.77
17521.82;399.00;20641.04
17531.83;397.40;21127.86
17541.85;395.03;21647.13
17551.87;391.92;22133.95
17561.87;388.07;22653.22
17571.88;383.48;23172.49
17581.90;378.16;23691.76
17591.91;372.12;24211.04
17601.91;365.37;24730.31
17611.93;357.92;25249.58
17621.95;349.79;25768.85
17631.95;341.00;26288.12
17641.97;331.55;26839.85
17651.97;321.48;27359.12
17661.99;310.79;27910.85
17672.00;299.50;28430.12
17682.01;287.64;28981.84
17692.01;275.22;29501.11
17702.03;262.28;30052.84
17712.04;248.83;30572.11
17722.05;234.90;31091.38
17732.06;220.53;31610.65
17742.07;205.73;32162.38
17752.08;190.54;32681.65
17762.10;174.96;33233.37
17772.12;159.04;33752.65
17782.13;142.83;34271.92
17792.15;126.33;34791.19
17802.16;109.60;35310.46
17812.17;92.65;35797.28
17822.18;75.52;36316.55
17832.19;58.24;36803.37
17842.21;40.84;37322.64
17852.22;23.36;37809.46
17862.23;5.83;38328.73
17872.24;-11.71;38815.54
17882.25;-29.23;39237.45
17892.27;-46.71;39626.91
17902.28;-64.09;39983.91
17912.29;-81.36;40276.00
17922.31;-98.48;40535.63
17932.32;-115.40;40762.81
17942.33;-132.12;40892.63
17952.35;-148.58;41022.45
17962.36;-164.75;41087.36
17972.38;-180.63;41087.36
17982.39;-196.14;41087.36
17992.41;-211.28;41054.91
18002.42;-226.01;40990.00
18012.43;-240.31;40892.63
18022.45;-254.15;40762.81
18032.46;-267.50;40633.00
18042.47;-280.32;40470.72
18052.49;-292.61;40276.00
18062.50;-304.34;40048.82
18072.51;-315.48;39821.63
18082.52;-326.00;39562.00
18092.53;-335.90;39302.36
18102.54;-345.14;39010.27
18112.56;-353.72;38685.73
18122.57;-361.62;38361.18
18132.58;-368.80;38004.18
18142.59;-375.27;37614.73
18152.62;-381.03;37225.28
18162.63;-386.03;36835.82
18172.64;-390.27;36413.91
18182.66;-393.77;36024.46
18192.67;-396.49;35570.10
18202.69;-398.44;35115.74
18212.71;-399.61;34661.37
18222.73;-400.00;34207.01
18232.75;-399.61;33752.65
18242.77;-398.43;33265.83
18252.78;-396.48;32779.01
18262.80;-393.74;32292.20
18272.83;-390.23;31772.93
18282.83;-385.97;31253.66
18292.85;-380.94;30734.38
18302.86;-375.16;30215.11
18312.87;-368.66;29695.84
