t;u;theta_1
176858.73;-293.62;45468.71
176868.75;-264.51;45403.80
176878.73;-232.58;45338.89
176888.76;-198.03;45273.99
176898.76;-161.34;45209.07
176908.78;-122.93;45144.17
176918.79;-83.03;45079.26
176928.78;-42.20;44981.89
176938.81;-0.74;44916.99
176948.82;40.83;44852.08
176958.82;82.08;44787.17
176968.84;122.54;44754.71
176978.84;161.71;44722.26
176988.85;199.27;44657.35
176998.85;234.66;44624.90
177008.85;267.57;44592.44
177018.89;297.57;44559.98
177028.90;324.28;44527.53
177038.92;347.41;44527.53
177048.93;366.61;44527.53
177058.95;381.64;44559.98
177068.95;392.29;44559.98
177078.96;398.43;44592.44
177088.98;399.92;44592.44
177099.00;396.72;44624.90
177109.03;388.80;44657.35
177119.03;376.25;44722.26
177129.04;359.14;44754.71
177139.04;337.71;44787.17
177149.06;312.10;44852.08
177159.06;282.67;44916.99
177169.09;249.54;44981.89
177179.09;213.45;45014.35
177189.12;174.45;45079.26
177199.10;133.28;45144.17
177209.12;90.34;45209.07
177219.14;45.97;45273.99
177229.15;0.97;45338.89
177239.17;-44.17;45371.35
177249.17;-88.80;45436.26
177259.18;-132.50;45501.17
177269.20;-174.61;45533.62
177279.20;-214.57;45566.08
177289.23;-251.82;45630.98
177299.23;-285.86;45663.44
177309.23;-316.15;45663.44
177319.26;-342.39;45663.44
177329.26;-364.03;45695.89
177339.29;-380.86;45695.89
177349.29;-392.52;45663.44
177359.31;-398.83;45630.98
177369.32;-399.66;45630.98
177379.32;-394.95;45598.53
177389.35;-384.69;45566.08
177399.37;-369.01;45501.17
177409.37;-348.08;45468.71
177419.39;-322.10;45403.80
177429.39;-291.45;45371.35
177439.40;-256.47;45306.44
177449.43;-217.69;45241.53
177459.42;-175.64;45176.62
177469.45;-130.79;45111.71
177479.46;-83.88;45046.80
177489.48;-35.62;44981.89
177499.50;13.36;44916.99
177509.50;62.27;44884.53
177519.53;110.48;44852.08
177529.53;156.97;44787.17
177539.53;201.32;44722.26
177549.54;242.70;44689.80
177559.56;280.44;44657.35
177569.57;313.90;44657.35
177579.59;342.52;44657.35
177589.59;365.80;44657.35
177599.60;383.31;44657.35
177609.60;394.68;44689.80
177619.62;399.75;44722.26
177629.64;398.30;44787.17
177639.65;390.29;44819.62
177649.65;375.85;44852.08
177659.67;355.09;44916.99
177669.68;328.26;44981.89
177679.68;295.95;45046.80
177689.73;258.27;45079.26
177699.73;216.17;45144.17
177709.73;170.27;45241.53
177719.75;121.19;45306.44
177729.76;69.83;45371.35
177739.79;16.99;45436.26
177749.79;-36.26;45501.17
177759.81;-88.98;45566.08
177769.82;-140.36;45598.53
177779.82;-189.39;45663.44
177789.85;-235.20;45695.89
177799.84;-276.66;45760.80
177809.85;-313.32;45760.80
177819.89;-344.30;45793.25
177829.89;-368.90;45793.25
177839.92;-386.62;45793.25
177849.93;-397.06;45760.80
177859.93;-399.94;45760.80
177869.95;-395.11;45695.89
177879.95;-382.62;45695.89
177889.95;-362.61;45630.98
177899.98;-335.32;45598.53
177909.98;-301.29;45533.62
177920.00;-261.17;45468.71
177930.01;-215.59;45436.26
177940.00;-165.53;45371.35
177950.03;-111.76;45306.44
177960.03;-55.63;45241.53
177970.06;2.02;45176.62
177980.07;59.77;45144.17
177990.07;116.48;45111.71
178000.09;170.85;45079.26
178010.09;221.85;45014.35
178020.10;268.26;44981.89
178030.12;308.96;44981.89
178040.12;343.11;44981.89
178050.15;369.85;44981.89
178060.17;388.41;44981.89
178070.17;398.33;44981.89
178080.18;399.30;44981.89
178090.17;391.19;45014.35
178100.20;374.02;45046.80
178110.21;348.20;45079.26
178120.21;314.08;45111.71
178130.23;272.48;45176.62
178140.23;224.29;45209.07
178150.25;170.49;45241.53
178160.26;112.35;45306.44
178170.26;51.25;45338.89
178180.28;-11.36;45403.80
178190.29;-73.85;45436.26
178200.29;-134.84;45468.71
178210.31;-192.71;45501.17
178220.32;-245.86;45533.62
178230.34;-293.10;45566.08
178240.35;-332.91;45566.08
178250.37;-364.28;45566.08
178260.37;-386.13;45566.08
178270.39;-397.95;45566.08
178280.39;-399.22;45533.62
178290.40;-389.76;45501.17
178300.43;-369.70;45468.71
178310.43;-339.43;45436.26
178320.45;-299.67;45371.35
178330.46;-251.32;45338.89
178340.46;-195.94;45273.99
178350.50;-134.53;45209.07
178360.50;-69.08;45176.62
178370.51;-1.35;45111.71
178380.53;66.62;45079.26
178390.53;133.06;45046.80
178400.56;195.90;44981.89
178410.56;253.09;44949.44
178420.57;302.85;44949.44
178430.59;343.71;44916.99
178440.59;374.17;44916.99
178450.62;393.21;44916.99
178460.62;399.99;44916.99
178470.64;394.19;44916.99
178480.67;375.76;44949.44
178490.65;345.22;44981.89
178500.68;303.31;45014.35
178510.70;251.22;45046.80
178520.70;190.61;45079.26
178530.73;123.21;45144.17
178540.71;51.64;45176.62
178550.75;-22.36;45241.53
178560.76;-95.80;45241.53
178570.76;-166.32;45273.99
178580.78;-231.20;45273.99
178590.79;-288.34;45306.44
178600.81;-335.50;45306.44
178610.82;-370.70;45306.44
178620.81;-392.49;45306.44
178630.84;-400.00;45273.99
178640.85;-392.63;45241.53
178650.85;-370.45;45209.07
178660.89;-334.08;45176.62
178670.89;-284.77;45144.17
178680.90;-224.00;45079.26
178690.92;-154.22;45046.80
178700.93;-77.97;44981.89
178710.93;1.69;44916.99
178720.95;81.81;44916.99
178730.96;159.10;44884.53
178740.98;230.02;44852.08
178750.98;291.82;44819.62
178761.00;341.64;44787.17
178771.01;377.09;44787.17
178781.03;396.55;44787.17
178791.04;398.78;44787.17
178801.07;383.40;44787.17
178811.06;350.97;44819.62
178821.07;302.47;44819.62
178831.07;239.91;44852.08
178841.09;165.95;44884.53
178851.12;83.83;44916.99
178861.12;-2.71;44916.99
178871.14;-89.60;44949.44
178881.17;-172.79;44949.44
178891.17;-247.79;44949.44
178901.20;-311.18;44981.89
178911.18;-359.23;44981.89
178921.20;-389.49;44981.89
178931.23;-400.00;44949.44
178941.21;-389.89;44949.44
178951.23;-359.31;44916.99
178961.26;-309.40;44884.53
178971.26;-242.75;44852.08
178981.28;-162.40;44819.62
178991.29;-72.56;44787.17
179001.29;21.67;44722.26
179011.32;115.34;44722.26
179021.32;203.05;44722.26
179031.34;279.53;44722.26
179041.34;340.16;44689.80
179051.35;380.94;44689.80
179061.39;399.19;44689.80
179071.39;393.24;44722.26
179081.42;362.96;44754.71
179091.42;310.02;44787.17
179101.42;237.01;44819.62
179111.45;148.24;44852.08
179121.43;49.45;44852.08
179131.46;-53.35;44916.99
179141.48;-153.27;44949.44
179151.48;-243.50;44949.44
179161.51;-317.74;44949.44
179171.53;-370.21;44981.89
179181.53;-397.05;44981.89
179191.54;-395.69;44981.89
179201.53;-365.78;44981.89
179211.56;-308.62;44949.44
179221.57;-228.11;44916.99
179231.59;-129.59;44916.99
179241.59;-20.94;44884.53
179251.60;90.45;44852.08
179261.62;195.65;44852.08
179271.64;285.76;44852.08
179281.65;353.37;44852.08
179291.67;392.09;44852.08
179301.68;398.31;44852.08
179311.70;370.57;44852.08
179321.71;310.58;44852.08
179331.71;223.04;44852.08
179341.73;114.80;44884.53
179351.75;-4.68;44916.99
179361.76;-124.87;44916.99
179371.76;-233.77;44916.99
179381.79;-321.79;44916.99
179391.79;-379.28;44916.99
179401.79;-399.98;44916.99
179411.81;-380.98;44916.99
179421.82;-323.15;44916.99
179431.85;-231.34;44884.53
179441.85;-114.79;44852.08
179451.85;15.01;44852.08
179461.89;144.54;44819.62
179471.89;259.04;44819.62
179481.92;345.40;44819.62
179491.90;392.93;44819.62
179501.92;395.18;44819.62
179511.95;350.50;44819.62
179521.93;263.38;44819.62
179531.96;142.74;44819.62
179541.98;3.33;44819.62
179551.96;-137.65;44819.62
179562.00;-262.19;44819.62
179572.00;-353.12;44819.62
179582.03;-397.22;44819.62
179592.04;-386.94;44787.17
179602.04;-322.35;44787.17
179612.07;-210.74;44754.71
179622.06;-67.62;44722.26
179632.09;87.37;44722.26
179642.10;230.18;44722.26
179652.10;338.90;44722.26
179662.12;395.01;44722.26
179672.14;387.77;44722.26
179682.15;316.37;44722.26
179692.17;190.84;44722.26
179702.17;31.09;44754.71
179712.18;-135.81;44787.17
179722.20;-279.83;44754.71
179732.18;-373.95;44754.71
179742.21;-398.82;44754.71
179752.23;-347.14;44754.71
179762.25;-226.12;44754.71
179772.25;-58.59;44722.26
179782.25;123.19;44722.26
179792.28;280.96;44754.71
179802.28;379.56;44754.71
179812.29;395.09;44754.71
179822.31;320.77;44754.71
179832.32;170.94;44787.17
179842.34;-22.07;44787.17
179852.34;-211.48;44787.17
179862.35;-350.33;44754.71
179872.37;-399.97;44754.71
179882.37;-344.21;44754.71
179892.39;-193.56;44754.71
179902.40;13.26;44722.26
179912.43;218.79;44754.71
179922.42;362.09;44754.71
179932.42;397.02;44787.17
179942.43;307.65;44787.17
179952.45;117.95;44787.17
179962.48;-114.17;44787.17
179972.48;-309.97;44787.17
179982.50;-398.80;44754.71
179992.51;-343.49;44754.71
180002.50;264.25;44754.71
180012.53;389.76;44787.17
180022.53;370.90;44819.62
180032.54;220.92;44819.62
180042.56;-2.94;44819.62
180052.56;-222.80;44787.17
180062.56;-367.34;44787.17
180072.59;-394.89;44754.71
180082.59;-301.36;44754.71
180092.60;-119.48;44754.71
180102.59;93.85;44754.71
180112.60;278.79;44754.71
180122.64;385.32;44787.17
180132.62;387.93;44787.17
180142.65;290.00;44787.17
180152.65;120.44;44787.17
180162.65;-76.89;44787.17
180172.68;-253.47;44787.17
180182.68;-368.74;44754.71
180192.71;-398.62;44754.71
180202.71;-339.57;44754.71
180212.71;-207.73;44754.71
180222.75;-32.97;44722.26
180232.75;146.44;44722.26
180242.78;294.46;44754.71
180252.78;382.36;44754.71
180262.78;395.89;44754.71
180272.81;334.52;44754.71
180282.82;212.16;44787.17
180292.84;52.84;44787.17
180302.84;-113.96;44787.17
180312.84;-259.52;44787.17
180322.87;-359.92;44754.71
180332.87;-399.61;44754.71
180342.89;-374.31;44754.71
180352.90;-289.96;44754.71
180362.92;-161.34;44722.26
180372.92;-9.69;44722.26
180382.93;142.14;44722.26
180392.92;271.59;44722.26
180402.95;361.20;44722.26
180412.96;399.06;44722.26
180422.98;381.62;44722.26
180433.00;312.77;44754.71
180443.03;202.89;44754.71
180453.03;67.97;44787.17
180463.04;-74.61;44787.17
180473.04;-206.55;44787.17
180483.06;-311.92;44787.17
180493.09;-378.68;44787.17
180503.09;-399.94;44787.17
180513.10;-374.41;44787.17
180523.12;-306.11;44754.71
180533.14;-204.20;44722.26
180543.15;-80.44;44722.26
180553.15;51.01;44689.80
180563.17;175.93;44689.80
180573.20;281.35;44689.80
180583.20;356.87;44689.80
180593.23;395.57;44689.80
180603.21;394.42;44689.80
180613.23;354.64;44722.26
180623.25;280.89;44722.26
180633.25;181.00;44754.71
180643.28;64.79;44787.17
180653.29;-56.16;44819.62
180663.29;-171.27;44787.17
180673.32;-270.34;44819.62
180683.32;-344.76;44819.62
180693.35;-388.80;44819.62
180703.35;-399.40;44819.62
180713.35;-376.46;44787.17
180723.37;-322.69;44754.71
180733.39;-242.98;44722.26
180743.39;-144.36;44722.26
180753.42;-34.83;44657.35
180763.42;76.24;44657.35
180773.45;181.04;44657.35
180783.46;271.22;44657.35
180793.45;340.44;44657.35
180803.48;384.28;44657.35
180813.46;399.97;44657.35
180823.50;386.97;44657.35
180833.51;346.77;44689.80
180843.50;282.93;44722.26
180853.53;199.85;44787.17
180863.53;104.06;44819.62
180873.54;1.69;44852.08
180883.56;-99.83;44852.08
180893.56;-194.35;44852.08
180903.59;-275.88;44884.53
180913.60;-339.35;44916.99
180923.60;-381.16;44916.99
180933.62;-399.29;44916.99
180943.64;-393.01;44916.99
180953.64;-363.18;44916.99
180963.65;-312.08;44916.99
180973.65;-242.98;44884.53
180983.67;-160.26;44852.08
180993.67;-69.21;44819.62
181003.68;25.61;44787.17
181013.70;118.29;44787.17
181023.73;204.05;44787.17
181033.73;277.92;44787.17
181043.73;336.53;44787.17
181053.75;377.05;44787.17
181063.76;397.52;44787.17
181073.79;397.30;44787.17
181083.79;376.75;44819.62
181093.79;337.34;44852.08
181103.82;281.17;44852.08
181113.82;211.61;44884.53
181123.85;131.91;44916.99
181133.85;46.40;44949.44
181143.87;-40.83;44981.89
181153.90;-125.65;44981.89
181163.90;-204.14;45014.35
181173.93;-272.89;45014.35
181183.92;-328.60;45046.80
181193.93;-369.26;45046.80
181203.96;-393.32;45014.35
181213.95;-399.86;44981.89
181223.98;-388.92;44981.89
181234.00;-361.31;44916.99
181244.00;-318.39;44884.53
181254.03;-262.19;44852.08
181264.03;-195.40;44787.17
181274.04;-121.00;44754.71
181284.06;-41.91;44722.26
181294.06;38.41;44657.35
181304.07;116.84;44657.35
181314.09;190.09;44624.90
181324.10;255.72;44624.90
181334.12;310.97;44592.44
181344.12;354.03;44559.98
181354.15;383.39;44559.98
181364.15;398.18;44559.98
181374.17;398.08;44559.98
181384.17;383.32;44559.98
181394.18;354.69;44592.44
181404.20;313.27;44592.44
181414.21;260.90;44624.90
181424.21;199.54;44624.90
181434.25;131.48;44657.35
181444.26;59.17;44722.26
181454.26;-14.82;44722.26
181464.28;-87.94;44722.26
181474.28;-157.66;44722.26
181484.31;-221.97;44754.71
181494.32;-278.52;44754.71
181504.32;-325.68;44787.17
181514.34;-362.00;44787.17
181524.35;-386.55;44754.71
181534.37;-398.68;44754.71
181544.39;-398.14;44722.26
181554.40;-385.14;44689.80
181564.42;-360.26;44657.35
181574.45;-324.39;44624.90
181584.43;-278.89;44592.44
181594.45;-225.23;44527.53
181604.46;-165.00;44495.08
181614.46;-100.16;44430.17
181624.48;-32.76;44397.71
181634.50;35.48;44332.80
181644.51;102.30;44300.35
181654.54;165.99;44267.90
181664.54;224.61;44235.44
181674.54;276.53;44202.99
181684.56;320.68;44202.99
181694.56;355.80;44170.53
181704.59;381.04;44170.53
181714.59;395.83;44170.53
181724.60;399.92;44202.99
181734.64;393.32;44202.99
181744.64;376.39;44267.90
181754.67;349.61;44267.90
181764.65;313.94;44332.80
181774.67;270.29;44365.26
181784.70;219.92;44397.71
181794.68;164.27;44462.62
181804.71;104.55;44495.08
181814.73;42.57;44559.98
181824.73;-20.11;44592.44
181834.75;-82.17;44592.44
181844.73;-141.88;44624.90
181854.76;-198.09;44657.35
181864.78;-249.18;44689.80
181874.78;-294.23;44722.26
181884.79;-332.18;44722.26
181894.81;-362.22;44722.26
181904.82;-383.76;44722.26
181914.82;-396.38;44689.80
181924.82;-399.95;44689.80
181934.85;-394.44;44657.35
181944.87;-380.13;44624.90
181954.87;-357.40;44592.44
181964.89;-326.87;44559.98
181974.90;-289.35;44527.53
181984.90;-245.63;44462.62
181994.92;-196.78;44397.71
182004.93;-143.83;44365.26
182014.95;-88.17;44300.35
182024.96;-30.78;44235.44
182034.98;27.11;44202.99
182044.98;84.06;44170.53
182055.01;139.15;44138.08
182065.01;191.18;44105.62
182075.03;239.14;44073.17
182085.03;282.10;44040.71
182095.06;319.26;44008.26
182105.09;349.98;44008.26
182115.07;373.61;44008.26
182125.09;389.88;44008.26
182135.10;398.52;44040.71
182145.12;399.44;44073.17
182155.15;392.70;44105.62
182165.15;378.52;44138.08
182175.17;357.29;44170.53
182185.18;329.41;44202.99
182195.18;295.50;44267.90
182205.18;256.31;44332.80
182215.20;212.53;44365.26
182225.21;165.00;44397.71
182235.25;114.61;44462.62
182245.25;62.40;44527.53
182255.25;9.41;44592.44
182265.28;-43.82;44624.90
182275.28;-95.97;44657.35
182285.31;-146.35;44722.26
182295.31;-193.89;44754.71
182305.31;-237.93;44787.17
182315.34;-277.88;44787.17
182325.34;-312.92;44819.62
182335.37;-342.54;44819.62
182345.37;-366.34;44819.62
182355.40;-383.97;44787.17
182365.40;-395.16;44787.17
182375.40;-399.85;44754.71
182385.43;-398.00;44722.26
182395.43;-389.72;44689.80
182405.43;-375.20;44624.90
182415.46;-354.72;44592.44
182425.46;-328.68;44527.53
182435.48;-297.55;44462.62
182445.50;-261.84;44397.71
182455.48;-222.30;44332.80
182465.51;-179.28;44267.90
182475.53;-133.70;44202.99
182485.54;-86.15;44138.08
182495.56;-37.59;44040.71
182505.56;11.45;43975.81
182515.59;60.23;43943.35
182525.60;107.88;43878.44
182535.60;153.73;43845.99
182545.62;197.24;43781.08
182555.64;237.74;43716.17
182565.65;274.71;43683.71
182575.67;307.51;43683.71
182585.68;335.88;43651.26
182595.68;359.32;43618.81
182605.70;377.60;43618.81
182615.71;390.58;43618.81
182625.73;398.03;43618.81
182635.75;399.93;43618.81
182645.75;396.32;43651.26
182655.76;387.28;43683.71
182665.78;372.97;43683.71
182675.79;353.66;43716.17
182685.82;329.62;43748.62
182695.82;301.31;43781.08
182705.84;269.04;43813.53
182715.84;233.31;43878.44
182725.85;194.68;43910.89
182735.89;153.50;43943.35
182745.89;110.52;44008.26
182755.90;66.23;44073.17
182765.93;21.16;44105.62
182775.92;-23.85;44138.08
182785.93;-68.56;44170.53
182795.93;-112.27;44202.99
182805.95;-154.39;44235.44
182815.98;-194.58;44267.90
182825.98;-232.18;44267.90
182836.01;-266.86;44267.90
182846.03;-298.08;44267.90
182856.03;-325.63;44267.90
182866.06;-349.19;44267.90
182876.06;-368.45;44267.90
182886.07;-383.22;44235.44
182896.09;-393.42;44202.99
182906.09;-398.94;44170.53
182916.10;-399.75;44105.62
182926.10;-395.89;44073.17
182936.14;-387.42;44008.26
182946.15;-374.51;43943.35
182956.15;-357.33;43878.44
182966.17;-336.14;43813.53
182976.18;-311.16;43748.62
182986.18;-282.74;43683.71
182996.20;-251.21;43586.35
183006.20;-217.01;43488.99
183016.23;-180.40;43424.08
183026.25;-141.95;43326.72
183036.25;-102.03;43229.35
183046.25;-61.24;43131.99
183056.26;-19.78;43034.62
183066.28;21.88;42969.72
183076.29;63.10;42872.35
183086.31;103.54;42807.44
183096.32;142.76;42742.53
183106.34;180.37;42677.63
183116.34;215.98;42580.26
183126.35;249.18;42547.81
183136.37;279.75;42515.35
183146.37;307.34;42450.44
183156.39;331.67;42417.99
183166.40;352.59;42385.54
183176.42;369.83;42385.54
183186.45;383.30;42385.54
183196.45;392.83;42385.54
183206.45;398.39;42417.99
183216.46;399.98;42450.44
183226.48;397.59;42450.44
183236.50;391.29;42482.90
183246.50;381.15;42515.35
183256.51;367.32;42580.26
183266.54;349.92;42612.72
183276.54;329.23;42645.17
183286.57;305.37;42710.08
183296.56;278.71;42774.99
183306.57;249.43;42839.90
183316.60;217.87;42904.81
183326.59;184.36;42969.72
183336.60;149.19;43034.62
183346.64;112.64;43099.53
183356.64;75.26;43164.44
183366.67;37.15;43229.35
183376.65;-1.08;43294.26
183386.67;-39.28;43359.17
183396.71;-77.06;43391.62
183406.70;-113.96;43424.08
183416.73;-149.82;43488.99
183426.73;-184.17;43521.44
183436.73;-216.79;43553.90
183446.76;-247.49;43553.90
183456.76;-275.87;43553.90
183466.79;-301.81;43586.35
183476.81;-324.97;43553.90
183486.82;-345.31;43553.90
183496.85;-362.60;43521.44
183506.84;-376.67;43488.99
183516.87;-387.50;43488.99
183526.89;-395.00;43424.08
183536.90;-399.13;43391.62
183546.92;-399.87;43326.72
183556.92;-397.25;43294.26
183566.93;-391.29;43229.35
183576.93;-382.11;43164.44
183586.96;-369.74;43067.08
183596.98;-354.39;43002.17
183606.98;-336.18;42937.26
183617.00;-315.21;42839.90
183627.01;-291.75;42742.53
183637.04;-265.98;42645.17
183647.04;-238.13;42580.26
183657.04;-208.48;42450.44
183667.06;-177.14;42353.08
183677.07;-144.56;42255.72
183687.10;-110.82;42158.35
183697.09;-76.38;42060.99
183707.10;-41.36;41931.17
183717.12;-6.13;41833.81
183727.14;29.10;41736.45
183737.17;64.04;41671.54
183747.15;98.34;41574.17
183757.17;131.80;41509.26
183767.20;164.27;41411.90
183777.20;195.36;41346.99
183787.23;224.95;41282.08
183797.21;252.68;41217.18
183807.23;278.52;41152.26
183817.26;302.26;41152.26
183827.26;323.68;41119.81
183837.26;342.59;41119.81
183847.29;359.04;41119.81
183857.29;372.79;41119.81
183867.32;383.81;41152.26
183877.32;391.99;41152.26
183887.35;397.34;41217.18
183897.37;399.81;41249.63
183907.37;399.42;41282.08
183917.40;396.18;41346.99
183927.40;390.14;41411.90
183937.43;381.34;41476.81
183947.43;369.91;41541.72
183957.45;355.90;41606.63
183967.46;339.43;41671.54
183977.48;320.66;41768.90
183987.50;299.67;41866.26
183997.51;276.73;41963.63
184007.50;251.95;42060.99
184017.53;225.44;42125.90
184027.54;197.47;42223.26
184037.54;168.28;42320.63
184047.56;137.99;42450.44
184057.57;106.83;42547.81
184067.59;74.98;42645.17
184077.60;42.79;42742.53
184087.62;10.29;42839.90
184097.64;-22.15;42937.26
184107.65;-54.39;43034.62
184117.65;-86.16;43099.53
184127.67;-117.35;43196.90
184137.68;-147.74;43294.26
184147.68;-177.04;43359.17
184157.70;-205.14;43424.08
184167.71;-231.96;43456.53
184177.73;-257.19;43488.99
184187.76;-280.78;43553.90
184197.75;-302.44;43553.90
184207.76;-322.23;43553.90
184217.78;-339.95;43553.90
184227.78;-355.50;43553.90
184237.79;-368.83;43553.90
184247.81;-379.87;43521.44
184257.82;-388.52;43488.99
184267.84;-394.77;43456.53
184277.84;-398.60;43424.08
184287.85;-399.99;43359.17
184297.87;-398.96;43294.26
184307.89;-395.52;43261.81
184317.92;-389.71;43196.90
184327.90;-381.59;43131.99
184337.92;-371.20;43067.08
184347.95;-358.62;42969.72
184357.95;-343.95;42904.81
184367.98;-327.26;42807.44
184377.98;-308.70;42710.08
184387.98;-288.44;42645.17
184398.01;-266.45;42515.35
184408.01;-242.99;42417.99
184418.03;-218.18;42320.63
184428.04;-192.19;42223.26
184438.04;-165.11;42125.90
184448.07;-137.12;41996.08
184458.06;-108.47;41898.72
184468.09;-79.24;41801.35
184478.10;-49.60;41671.54
184488.09;-19.79;41574.17
184498.12;10.16;41444.36
184508.14;39.90;41346.99
184518.15;69.46;41282.08
184528.15;98.48;41217.18
184538.15;126.95;41119.81
184548.18;154.66;41022.45
184558.18;181.44;40957.54
184568.20;207.26;40892.63
184578.21;231.86;40860.17
184588.21;255.13;40827.72
184598.25;277.05;40795.27
184608.25;297.38;40762.81
184618.26;316.14;40762.81
184628.26;333.10;40762.81
184638.28;348.32;40762.81
184648.29;361.70;40762.81
184658.29;373.09;40762.81
184668.31;382.55;40795.27
184678.32;389.99;40827.72
184688.34;395.38;40827.72
184698.35;398.72;40892.63
184708.35;399.99;40925.08
184718.39;399.20;40957.54
184728.39;396.37;41022.45
184738.40;391.53;41087.36
184748.40;384.70;41152.26
184758.42;375.94;41217.18
184768.45;365.28;41314.54
184778.45;352.84;41379.45
184788.45;338.65;41476.81
184798.48;322.76;41574.17
184808.46;305.34;41671.54
184818.48;286.45;41768.90
184828.50;266.12;41866.26
184838.51;244.55;41996.08
184848.54;221.79;42093.44
184858.54;198.05;42190.81
184868.56;173.37;42320.63
184878.57;147.88;42417.99
184888.57;121.73;42515.35
184898.60;95.04;42645.17
184908.60;67.94;42774.99
184918.62;40.57;42872.35
184928.64;13.06;42969.72
184938.64;-14.44;43099.53
184948.67;-41.89;43196.90
184958.67;-69.05;43294.26
184968.67;-95.76;43359.17
184978.70;-122.10;43456.53
184988.70;-147.78;43553.90
184998.73;-172.76;43618.81
185008.75;-196.87;43683.71
185018.75;-219.99;43716.17
185028.76;-242.09;43781.08
185038.76;-263.05;43813.53
185048.79;-282.80;43813.53
185058.81;-301.18;43813.53
185068.81;-318.19;43845.99
185078.82;-333.73;43813.53
185088.84;-347.73;43813.53
185098.84;-360.17;43781.08
185108.85;-370.98;43748.62
185118.87;-380.13;43748.62
185128.90;-387.58;43683.71
185138.90;-393.27;43651.26
185148.92;-397.26;43618.81
185158.93;-399.48;43553.90
185168.93;-399.96;43488.99
185178.95;-398.69;43424.08
185188.96;-395.70;43359.17
185198.96;-391.00;43261.81
185208.98;-384.64;43196.90
185219.00;-376.62;43099.53
185229.00;-367.01;43002.17
185239.01;-355.85;42904.81
185249.03;-343.20;42807.44
185259.04;-329.10;42710.08
185269.06;-313.66;42580.26
185279.07;-296.88;42482.90
185289.07;-278.97;42385.54
185299.10;-259.85;42255.72
185309.10;-239.70;42125.90
185319.12;-218.59;41996.08
185329.14;-196.62;41866.26
185339.15;-173.86;41736.45
185349.17;-150.44;41606.63
185359.17;-126.43;41509.26
185369.18;-101.99;41379.45
185379.20;-77.13;41249.63
185389.21;-51.98;41119.81
185399.23;-26.68;40990.00
185409.21;-1.40;40860.17
185419.23;23.92;40762.81
185429.26;49.14;40633.00
185439.26;74.09;40535.63
185449.29;98.70;40438.27
185459.31;122.87;40340.91
185469.29;146.50;40243.55
185479.34;169.60;40178.63
185489.34;191.90;40113.72
185499.37;213.48;40016.36
185509.37;234.13;39983.91
185519.37;253.87;39919.00
185529.40;272.59;39886.54
185539.39;290.21;39854.08
185549.42;306.73;39854.08
185559.43;322.02;39821.63
185569.43;336.05;39821.63
185579.46;348.80;39821.63
185589.46;360.18;39821.63
185599.48;370.20;39854.08
185609.50;378.79;39854.08
185619.50;385.95;39886.54
185629.53;391.66;39919.00
185639.54;395.89;39951.45
185649.56;398.64;39983.91
185659.56;399.91;40048.82
185669.59;399.69;40113.72
185679.59;398.00;40146.18
185689.60;394.86;40243.55
185699.62;390.26;40308.45
185709.64;384.25;40373.36
185719.65;376.85;40438.27
185729.67;368.09;40535.63
185739.67;358.03;40633.00
185749.68;346.67;40730.36
185759.70;334.09;40827.72
185769.70;320.37;40957.54
185779.71;305.48;41054.91
185789.73;289.53;41184.72
185799.76;272.56;41282.08
185809.75;254.73;41411.90
185819.76;235.98;41541.72
185829.76;216.42;41671.54
185839.78;196.17;41801.35
185849.81;175.20;41931.17
185859.81;153.69;42060.99
185869.82;131.67;42190.81
185879.85;109.23;42320.63
185889.85;86.45;42450.44
185899.89;63.37;42580.26
185909.87;40.18;42710.08
185919.89;16.89;42839.90
185929.92;-6.50;42969.72
185939.92;-29.79;43099.53
185949.93;-52.94;43196.90
185959.95;-75.85;43294.26
185969.95;-98.50;43424.08
185979.98;-120.81;43521.44
185989.98;-142.66;43618.81
186000.01;-164.00;43683.71
186010.03;-184.76;43781.08
186020.01;-204.84;43845.99
186030.04;-224.28;43878.44
186040.04;-242.89;43943.35
186050.04;-260.67;43975.81
186060.07;-277.63;44008.26
186070.07;-293.63;44008.26
186080.10;-308.65;44008.26
186090.12;-322.64;44008.26
186100.14;-335.58;44008.26
186110.15;-347.40;44008.26
186120.15;-358.07;44008.26
186130.18;-367.60;43975.81
186140.18;-375.92;43943.35
186150.20;-383.04;43910.89
186160.20;-388.91;43878.44
186170.21;-393.56;43813.53
186180.23;-396.96;43748.62
186190.23;-399.09;43716.17
186200.23;-399.97;43651.26
186210.26;-399.60;43553.90
186220.28;-397.98;43488.99
186230.28;-395.11;43424.08
186240.29;-391.03;43326.72
186250.31;-385.74;43229.35
186260.32;-379.26;43164.44
186270.34;-371.62;43034.62
186280.34;-362.87;42937.26
186290.37;-352.99;42839.90
186300.37;-342.08;42710.08
186310.39;-330.11;42612.72
186320.40;-317.19;42482.90
186330.42;-303.29;42353.08
186340.42;-288.53;42223.26
186350.43;-272.94;42093.44
186360.45;-256.49;41963.63
186370.46;-239.33;41833.81
186380.50;-221.45;41703.99
186390.48;-203.01;41541.72
186400.50;-183.95;41411.90
186410.51;-164.35;41282.08
186420.53;-144.31;41152.26
186430.54;-123.91;40990.00
186440.54;-103.14;40860.17
186450.56;-82.10;40730.36
186460.59;-60.82;40568.09
186470.59;-39.45;40438.27
186480.60;-17.97;40308.45
186490.60;3.53;40178.63
186500.60;24.97;40048.82
